Symbol,casTLE_Effect,pvalue
Chrm2,0,0.79
Chrm3,0,0.79
Chrm4,0.1,0.74
Chrm5,-2,0.192
Chrna1,1.3,0.395
Chrna10,2.1,0.44
Chrna2,0,0.79
Chrna3,2.6,0.43
Chrna4,-7.9,0.279
Chrna5,0,0.79
Chrna6,0,0.79
Chrna7,-0.9,0.469
Chrnb1,-0.4,0.516
Chrnb2,1.3,0.548
Chrnb3,0.9,0.508
Chrnb4,-1.9,0.249
Chrnd,0,0.79
Chrne,-0.2,0.629
Chrng,0,0.79
Chst1,0,0.697
Chst12,0,0.697
Chst13,2.9,0.0845
Chst14,2,0.188
Chst4,0.7,0.429
Chst5,0,0.697
Chst7,0,0.697
Chsy3,0,0.697
Chuk,0,0.79
Churc1,4,0.157
Cib1,0.5,0.572
Cib2,-0.4,0.547
Cib3,6.4,0.157
Cic,8.3,0.000816
Cidea,0,0.697
Cideb,0,0.697
Cidec,-0.3,0.495
Ciita,0,0.697
Cilp2,0.3,0.577
Cinp,-0.6,0.568
Cir1,0.2,0.744
Cirbp,-1.4,0.302
Cit,0.3,0.709
Cited1,0,0.824
Cited2,0,0.697
Cited4,2.1,0.11
Ciz1,-0.3,0.678
Ckap2,-0.1,0.684
Ckap5,-0.1,0.692
Ckb,-1.9,0.157
Ckm,-0.4,0.551
Ckmt1,-8.1,0.0564
Ckmt2,1.7,0.32
Cks1b,-0.4,0.658
Cks2,0,0.79
Clasp1,0,0.697
Clasp2,-0.6,0.312
Clca1,3.8,0.172
Clcn2,0.4,0.639
Clcn6,0.9,0.385
Clcn7,-1.2,0.0815
Clcnkb,2.6,0.193
Cldn3,0,0.697
Cldn4,0.2,0.626
Cldn5,0,0.697
Clec3b,6.7,0.126
Clec4a1,-0.1,0.771
Clec4a2,-1.8,0.083
Clec5a,0,0.697
Clgn,3.2,0.245
Clic5,0,0.697
Clic6,0.3,0.603
Clip2,-4.2,0.455
Clk1,-2.5,0.055
Clk2,0,0.79
Clk3,3.3,0.255
Clk4,-0.9,0.556
Cln8,0.4,0.717
Clock,4.5,0.496
Clp1,0,0.697
Clpp,0.5,0.612
Clpx,-0.6,0.567
Clspn,0,0.697
Clu,3.7,0.104
Clybl,-0.5,0.344
Cma1,1.2,0.511
Cmas,-8.8,0.0716
Cmbl,1.9,0.146
Cmpk2,3,0.0972
Cmtm7,2.4,0.278
Cnbp,0,0.697
Cnga1,4.1,0.0115
Cnksr1,3.2,0.0296
Cnot2,-0.7,0.392
Cnot6,0.5,0.657
Cnot6l,0,0.697
Cnot8,-0.1,0.68
Cnot9,-0.4,0.684
Cnp,3.3,0.105
Cnpy4,-0.6,0.257
Cnr1,1.1,0.5
Cnr2,0,0.79
Cntf,0,0.697
Cntn1,2.8,0.156
Cntn2,0,0.697
Cntn3,0,0.697
Cntn4,0,0.697
Cntn5,2.4,0.462
Cntn6,3.9,0.109
Cntrob,0,0.697
Coch,0,0.697
Coil,1.3,0.52
Col11a1,0,0.697
Col18a1,-0.1,0.635
Col19a1,0,0.697
Col1a1,0,0.697
Col1a2,0,0.697
Col2a1,-4.9,0.252
Col3a1,1.9,0.348
Col4a1,0,0.697
Col4a2,0,0.697
Col4a3,-0.1,0.64
Col4a4,-0.1,0.622
Col4a6,0,0.697
Col5a1,0,0.697
Col5a3,1.2,0.356
Col6a2,1.9,0.149
Col7a1,3.2,0.0395
Col9a3,-0.1,0.648
Commd4,3.7,0.309
Commd5,0,0.697
Commd8,-5.3,0.211
Comp,0,0.79
Comt,0,0.697
Comtd1,0,0.79
Cop1,-5.6,0.016
Cops3,-0.5,0.636
Cops5,-0.6,0.441
Cops6,-1.5,0.148
Cops7a,2,0.439
Cops7b,0.4,0.69
Coq6,-0.5,0.456
Coq8a,5.1,0.177
Coq8b,0,0.79
Coro1b,-0.3,0.516
Coro1c,4.8,0.0533
Coro6,1.9,0.173
Cox19,1.6,0.321
Cox4i1,-0.5,0.485
Cox6a2,1,0.573
Cox6b1,0,0.697
Cox7a1,-3.6,0.13
Cox7b,-7.7,0.286
Cox8a,0,0.79
Cp,0,0.79
Cpa1,-0.9,0.474
Cpb1,-4.6,0.0469
Cpd,4.3,0.303
Cpe,0.7,0.595
Cpeb1,0.4,0.605
Cpeb2,-0.5,0.511
Cpeb3,-0.2,0.744
Cpeb4,-0.1,0.819
Cpne8,4.2,0.242
Cps1,2,0.173
Cpsf2,-0.8,0.52
Cpsf3,2,0.304
Cpsf4l,1.5,0.254
Cpsf7,0,0.824
Cpt1a,-0.3,0.437
Cpt1b,0.6,0.557
Cpt2,-3.9,0.153
Cpxcr1,-1,0.315
Cramp1l,0.8,0.519
Crat,-6.1,0.499
Crb2,0,0.79
Creb1,-0.1,0.666
Creb3l1,-2.2,0.263
Creb5,-2.1,0.184
Crebbp,1.8,0.293
Crebl2,2.8,0.12
Crebrf,0,0.824
Crebzf,-5.2,0.377
Creg1,-0.1,0.813
Crem,0.6,0.657
Crh,-0.4,0.586
Crisp2,0,0.697
Crispld1,0,0.697
Crk,0.1,0.687
Crkl,-0.9,0.356
Crocc,1.6,0.354
Crot,1.3,0.63
Crp,-8,0.23
Crtc1,0,0.697
Crybb1,-0.1,0.775
Crybg1,-0.6,0.333
Cryl1,0.6,0.463
Cryz,0.1,0.761
Cs,0.8,0.513
Csad,-8.9,0.451
Csdc2,-2.9,0.387
Csde1,2,0.331
Csf1,0.3,0.605
Csf1r,-8.1,0.447
Csf2ra,-7.5,0.0469
Csf2rb,0.6,0.712
Csf2rb2,0,0.79
Csf3,1.7,0.593
Csf3r,-0.5,0.298
Csgalnact2,-0.2,0.605
Csk,-0.2,0.701
Csmd3,-0.8,0.184
Csnk1d,1.3,0.513
Csnk1e,0,0.79
Csnk1g1,3.4,0.0557
Csnk1g2,0,0.79
Csnk1g3,-4.2,0.268
Csnk2a1,4.5,0.00434
Csnk2a2,6.3,0.0758
Cspp1,1.2,0.353
Csrnp1,0,0.697
Cst10,0,0.697
Cst3,2,0.33
Cst7,-0.1,0.657
Cst8,0,0.697
Cstb,-0.2,0.571
Cstf2,2.6,0.304
Cstf2t,1.6,0.351
Ctbp1,-0.1,0.692
Ctbp2,0,0.697
Ctcf,0,0.697
Ctcfl,4.7,0.086
Ctdp1,-8.1,0.274
Ctdsp1,4.5,0.0815
Ctdsp2,0,0.79
Ctdspl,2.8,0.263
Ctgf,0.3,0.593
Cth,-8.1,0.222
Cthrc1,2.3,0.25
Ctif,-1.6,0.136
Ctla4,-5.9,0.284
Ctnna1,0,0.697
Ctnna2,9.2,0.0124
Ctnna3,-0.2,0.621
Ctnnbip1,0,0.824
Ctnnd1,2.1,0.223
Ctnnd2,4.5,0.0806
Ctns,0.5,0.682
Ctps,2.6,0.365
Ctsb,-0.4,0.454
Ctsd,4.4,0.292
Ctsf,-0.3,0.637
Ctsg,0.1,0.783
Ctsh,0,0.79
Ctsj,-0.4,0.5
Ctsk,0,0.79
Ctsl,2.2,0.427
Ctss,0,0.79
Cubn,-6.7,0.23
Cul1,0,0.824
Cul3,1.4,0.352
Cul4a,2.8,0.33
Cul4b,0,0.697
Cul5,-0.6,0.301
Cul7,0.7,0.396
Cuta,-0.5,0.473
Cux2,1.9,0.414
Cuzd1,2.8,0.0598
Cwc15,0,0.824
Cwc22,7.3,0.0248
Cwf19l1,1,0.532
Cxcl1,-1,0.0915
Cxcl10,-0.3,0.687
Cxcl14,-0.3,0.5
Cxcr1,-1.7,0.257
Cxcr4,0.5,0.569
Cxxc1,-1.2,0.157
Cxxc5,-0.6,0.351
Cyb5b,0.8,0.579
Cyb5r1,2.6,0.287
Cygb,-1,0.36
Cyld,0,0.697
Cyp11a1,0,0.697
Cyp11b2,-0.3,0.558
Cyp17a1,-1,0.177
Cyp19a1,0,0.697
Cyp1a1,5.2,0.46
Cyp1a2,0.4,0.629
Cyp1b1,0.1,0.693
Cyp21a1,0,0.697
Cyp24a1,0,0.697
Cyp27b1,0,0.697
Cyp2a4,1.2,0.402
Cyp2a5,0,0.697
Cyp2b10,0,0.697
Cyp2c29,0,0.79
Cyp2c38,0,0.79
Cyp2c39,3.1,0.338
Cyp2c55,0.4,0.667
Cyp2c65,-3.4,0.12
Cyp2c66,-6.8,0.0254
Cyp2j6,0,0.697
Cyp3a11,0,0.79
Cyp3a16,-6,0.276
Cyp3a41b,-0.6,0.568
Cyp3a44,-1.9,0.304
Cyp4a10,0,0.79
Cyp4a31,-6.6,0.369
Cyp4a32,-8.2,0.111
Cysltr1,0,0.79
Cysltr2,4.1,0.0704
Cyth2,2.7,0.363
Cyth3,-0.5,0.501
Cytl1,-0.9,0.309
D10Jhu81e,-8,0.459
D3Ertd254e,3.9,0.0107
D630045J12Rik,-0.9,0.497
D7Ertd443e,0,0.697
Dab1,0,0.697
Dab2,0.3,0.628
Dab2ip,-0.1,0.637
Dach1,-0.6,0.46
Dach2,0.7,0.578
Dact1,0,0.697
Dand5,5.3,0.118
Dap,2.2,0.211
Dap3,-0.4,0.559
Dapk2,0,0.79
Dapk3,0,0.79
Dapp1,4.2,0.0715
Dars2,0.7,0.633
Daxx,-1,0.295
Dazap2,-0.5,0.355
Dazl,-1.2,0.338
Dbf4,1.1,0.551
Dbh,1.5,0.386
Dbi,-2.7,0.109
Dbp,8.1,0.0351
Dbx1,1.7,0.199
Dbx2,3.8,0.184
Dcaf11,-0.6,0.551
Dcaf12l2,0,0.697
Dcaf4,0,0.697
Dcaf6,-0.3,0.757
Dcc,0,0.697
Dcdc2a,1.5,0.465
Dclk1,1.6,0.39
Dclk2,-0.5,0.449
Dclk3,-5.1,0.255
Dclre1a,2.7,0.17
Dclre1b,-0.2,0.672
Dclre1c,0,0.697
Dcn,0,0.697
Dcp1a,0.7,0.617
Dcp2,-5.8,0.162
Dct,0,0.697
Dctd,-8,0.0492
Dctn1,0,0.824
Dctn2,0,0.697
Dctn3,0,0.697
Dctn4,0.6,0.528
Dctn6,0,0.697
Dcx,6.8,0.0514
Dcxr,0.9,0.473
Ddah1,1.3,0.477
Ddah2,0.6,0.603
Ddb2,0,0.697
Ddc,0,0.79
Ddit3,0,0.697
Ddit4,-0.5,0.333
Ddo,0,0.697
Ddr1,0.5,0.585
Ddr2,-0.2,0.641
Ddx10,-1.2,0.236
Ddx11,1.3,0.341
Ddx17,0,0.824
Ddx20,-0.3,0.615
Ddx21,1.3,0.62
Ddx23,-0.7,0.392
Ddx24,1.6,0.393
Ddx27,1.4,0.309
Ddx39b,-7.1,0.268
Ddx3y,-2.8,0.627
Ddx4,0.5,0.545
Ddx41,-0.6,0.608
Ddx43,2.8,0.307
Ddx46,-3.2,0.558
Ddx50,-5.6,0.0469
Ddx51,-0.6,0.588
Ddx54,-2.1,0.0309
Ddx55,0,0.824
Ddx56,0,0.824
Ddx58,-8.2,0.0012
Ddx59,0,0.824
Ddx60,0,0.824
Deaf1,-0.5,0.541
Decr1,0.3,0.724
Decr2,-3.9,0.302
Dedd,4,0.127
Dedd2,-0.2,0.638
Def6,-3.4,0.0121
Def8,1.9,0.544
Dek,0,0.697
Dennd2a,0,0.697
Denr,-0.1,0.781
Depdc1a,0.3,0.718
Depdc1b,-0.3,0.69
Depdc5,-6.6,0.0607
Depdc7,2.7,0.429
Deptor,0.2,0.735
Dera,-0.3,0.572
Des,1.4,0.377
Desi1,-0.6,0.487
Det1,0,0.697
Dffa,0,0.697
Dffb,-0.4,0.476
Dgcr14,-8,0.469
Dgcr8,0,0.824
Dgkb,5.7,0.0428
Dgkd,-1.8,0.22
Dgke,0,0.79
Dgkg,-7.2,0.401
Dgkh,-4.8,0.48
Dgki,2.8,0.476
Dgkq,-0.4,0.625
Dgkz,0.6,0.569
Dguok,1.5,0.584
Dhcr24,0,0.697
Dhcr7,0,0.79
Dhdh,4.3,0.126
Dhfr,-0.1,0.692
Dhrs11,1.6,0.358
Dhrs4,0.5,0.635
Dhrs7,-0.5,0.461
Dhx16,-0.2,0.622
Dhx34,6.3,0.0123
Dhx35,0,0.824
Dhx38,-0.6,0.608
Dhx40,-0.6,0.523
Dhx57,0.4,0.685
Dhx58,1.8,0.396
Diablo,0.3,0.56
Diaph1,0,0.824
Dido1,-0.6,0.358
Diexf,-0.1,0.82
Dip2b,3.4,0.0572
Dip2c,1.2,0.471
Diras1,-0.2,0.626
Dis3,0,0.697
Dis3l,-4,0.0631
Disc1,-0.2,0.644
Disp3,0.1,0.822
Dkk1,5,0.106
Dkk2,0,0.697
Dkk3,0,0.697
Dkk4,0,0.697
Dlat,2.3,0.358
Dlc1,2.1,0.101
Dlec1,3,0.104
Dlg1,2.2,0.208
Dlg2,4.1,0.133
Dlg4,-0.4,0.567
Dlgap5,2.6,0.208
Dll1,-0.1,0.644
Dll3,3.2,0.254
Dll4,-0.5,0.426
Dlst,1.1,0.51
Dlx4,-4.4,0.12
Dlx6,-0.3,0.679
Dmap1,0.7,0.646
Dmbt1,0,0.697
Dmbx1,1.8,0.105
Dmc1,1,0.523
Dmpk,1.6,0.427
Dmrt1,0.1,0.792
Dmrt2,-0.6,0.608
Dmrt3,-0.3,0.614
Dmrta1,-0.6,0.456
Dmrta2,-3.3,0.0344
Dmrtb1,0.3,0.745
Dmrtc2,0,0.824
Dmtf1,2,0.416
Dnaaf5,-0.3,0.544
Dnah8,1.5,0.162
Dnaja1,0,0.697
Dnaja2,-1,0.295
Dnaja4,-0.3,0.542
Dnajb6,3.1,0.0559
Dnajc15,0,0.697
Dnajc2,1.8,0.26
Dnajc6,-2.5,0.406
Dnase1,4.3,0.0912
Dnase1l2,1.4,0.389
Dnase1l3,-0.1,0.777
Dnd1,0.5,0.64
Dnm1,0,0.697
Dnm3,0,0.697
Dnmt3a,0.3,0.631
Dnmt3b,0,0.697
Dnmt3l,-0.8,0.5
Dnpep,-7.3,0.325
Dntt,3.8,0.11
Dnttip1,-2.9,0.0527
Dnttip2,0,0.824
Dock1,0,0.697
Dock9,0.1,0.685
Dok1,1.6,0.53
Dolpp1,-7.7,0.481
Dot1l,-5.2,0.000502
Dpagt1,-1,0.295
Dpep1,4.4,0.21
Dph2,0.4,0.736
Dph5,-7.1,0.265
Dpp10,-0.1,0.684
Dpp4,-0.3,0.675
Dpp6,4.3,0.00816
Dppa5a,-0.4,0.516
Dpyd,0.1,0.697
Dpysl3,1.3,0.233
Dpysl4,1.1,0.45
Drap1,0,0.824
Drd2,-3.6,0.0159
Drd3,-4.8,0.123
Drd4,2,0.532
Drd5,-0.2,0.685
Drosha,-2.1,0.117
Dscam,-2,0.099
Dscaml1,3.4,0.0827
Dsn1,-2.4,0.0197
Dstn,0,0.79
Dstyk,-2.5,0.0932
Dtd1,1.4,0.328
Dtl,-0.5,0.536
Dtx1,-0.4,0.363
Dtx3l,3.5,0.0595
Dtx4,0,0.697
Dtymk,-1,0.295
Dupd1,1.9,0.289
Dusp1,0,0.697
Dusp10,0,0.79
Dusp11,2.1,0.132
Dusp12,-8,0.281
Dusp13,0,0.79
Dusp14,-5.2,0.295
Dusp15,-0.2,0.748
Dusp16,-0.1,0.736
Dusp18,-2.9,0.106
Dusp19,0,0.79
Dusp2,-0.4,0.563
Dusp22,-0.4,0.572
Dusp23,0,0.79
Dusp26,0,0.697
Dusp27,0,0.79
Dusp28,2,0.407
Dusp3,-4.9,0.13
Dusp4,0,0.697
Dusp5,2.6,0.0624
Dusp6,2.5,0.0742
Dusp7,3.7,0.0206
Dusp8,0.4,0.671
Dusp9,0,0.697
Dut,0,0.79
Dvl2,-0.3,0.724
Dvl3,0,0.824
Dync1h1,0,0.697
Dync1li1,7.6,0.0282
Dyrk1a,5.7,0.0127
Dyrk1b,-1.7,0.287
Dyrk2,-7.6,0.412
Dyrk3,0,0.79
Dyrk4,6.9,0.0251
Dysf,0.2,0.74
Dzank1,0.1,0.695
Dzip1,0.4,0.619
Dzip1l,2,0.748
E130309D02Rik,1.1,0.378
E2f1,1.3,0.326
E2f2,0,0.697
E2f3,0,0.697
E2f5,5.9,0.204
E2f6,1.4,0.241
E2f7,-0.6,0.281
E2f8,1.2,0.262
E4f1,0,0.697
Eaf1,0,0.824
Ebf1,-0.3,0.667
Ebf2,-2.4,0.752
Ebf3,-1.7,0.216
Ebf4,1.7,0.402
Ebna1bp2,0,0.824
Ecd,-3.3,0.0654
Ece1,-4.9,0.0508
Echs1,3.7,0.203
Eci2,0.6,0.405
Ecm2,-0.5,0.357
Ecsit,-2.4,0.0641
Eda2r,-0.3,0.536
Edar,8,0.0141
Eddm3b,0,0.697
Edn1,-0.7,0.266
Edn2,0,0.697
Ednra,-0.8,0.259
Ednrb,0,0.697
Eea1,0.3,0.681
Eef1a2,1.4,0.267
Eef1akmt2,3.7,0.0676
Eef1b2,1.9,0.0852
Eef1d,7.1,0.0154
Eef1e1,-0.8,0.198
Eef2k,-7.8,0.441
Eepd1,-2.9,0.0878
Efcab2,0,0.697
Efcab6,0,0.824
Efemp2,2.9,0.113
Efhd2,-8,0.328
Efnb2,0,0.79
Egf,0.7,0.538
Egfl6,1.7,0.303
Egflam,1,0.286
Egfr,0,0.79
Egln1,0,0.79
Egln2,2,0.258
Egln3,0,0.79
Egr1,-0.4,0.699
Egr2,0.4,0.717
Egr3,1.3,0.08
Egr4,4.7,0.0518
Ehf,0.3,0.74
Ehhadh,0,0.79
Ehmt1,-0.2,0.59
Ehmt2,1.2,0.282
Ei24,0,0.697
Eid1,0,0.697
Eid2,0.5,0.7
Eif1a,-0.2,0.685
Eif1ad,0.9,0.588
Eif1ax,0.1,0.816
Eif1b,1,0.469
Eif2ak1,1,0.589
Eif2ak2,-3.1,0.0625
Eif2ak3,-8.2,0.425
Eif2ak4,-0.2,0.658
Eif2b1,-0.2,0.791
Eif2b3,1.1,0.53
Eif2d,1.7,0.106
Eif2s2,1,0.451
Eif2s3x,0.8,0.467
Eif2s3y,0,0.824
Eif3b,-0.3,0.701
Eif3c,-0.4,0.679
Eif3d,-6.8,0.0177
Eif3e,2.1,0.328
Eif3g,-2.7,0.0641
Eif3i,-0.4,0.696
Eif3j1,2.8,0.157
Eif3j2,2.6,0.22
Eif4a2,0,0.697
Eif4e,0,0.697
Eif4e2,-0.4,0.63
Eif4e3,-2.9,0.184
Eif4ebp1,3.5,0.0695
Eif4ebp2,4.8,0.17
Eif4ebp3,0,0.824
Eif4enif1,0,0.824
Eif4g2,0,0.697
Eif5a,-1.2,0.236
Eif6,-0.5,0.645
Elavl2,0.4,0.687
Elavl3,1,0.473
Elavl4,-3.2,0.367
Elf1,3.1,0.177
Elf2,-2.8,0.0869
Elf3,2.8,0.394
Elf4,2.1,0.223
Elk1,3.2,0.375
Elk3,2.5,0.404
Elk4,0,0.697
Ell,0,0.697
Ell2,0,0.824
Ell3,2.2,0.482
Elmsan1,1.3,0.477
Eloa,-0.1,0.798
Elof1,-0.6,0.588
Elovl2,4.3,0.0764
Elovl4,-0.1,0.753
Elp4,-0.2,0.785
Eme1,-0.1,0.68
Emg1,-0.3,0.758
Eml4,0,0.697
Emp1,-1,0.295
Emp2,0,0.697
Emp3,0.2,0.638
Emsy,0,0.697
Emx1,-2.3,0.112
Emx2,-1.6,0.287
En1,0.3,0.699
En2,-3.9,0.0912
Endog,4.9,0.0516
Endov,0,0.697
Engase,-0.4,0.398
Eno1,0.9,0.531
Eno2,1.1,0.378
Eno3,-3,0.0635
Enoph1,-0.9,0.474
Enpep,-3.7,0.138
Enpp1,0,0.79
Enpp2,0,0.79
Enpp3,-7.6,0.317
Enpp4,0,0.697
Entpd5,4,0.176
Entpd6,0,0.697
Eomes,-2.7,0.0467
Ep300,-0.4,0.381
Ep400,4.7,0.0801
Epas1,0,0.697
Epc1,-5.6,0.0878
Epc2,0,0.697
Epg5,0,0.697
Epha1,0,0.79
Epha10,0,0.79
Epha2,0,0.79
Epha3,-0.4,0.658
Epha4,0,0.79
Epha5,4,0.35
Epha6,-0.8,0.378
Epha7,2.1,0.325
Epha8,2.7,0.42
Ephb1,-8.1,0.36
Ephb2,0,0.79
Ephb3,5.3,0.0858
Ephb4,-3.2,0.111
Ephb6,-5.1,0.157
Ephx2,-2,0.344
Epm2a,-6.7,0.0513
Epn1,-3.1,0.062
Epn2,-0.3,0.537
Epo,0.7,0.395
Epor,0,0.79
Eprs,0,0.79
Eps15,-0.4,0.562
Eps8l1,-4.3,0.246
Epx,0,0.79
Erbb2,-0.1,0.756
Erbb3,0,0.79
Erbb4,3.8,0.0982
Erbin,0,0.697
Erc1,1.6,0.179
Ercc1,0,0.697
Ercc2,-0.1,0.685
Ercc3,0,0.697
Ercc4,-1.2,0.236
Ercc5,3.2,0.161
Ercc6,1.4,0.434
Ercc6l,0,0.824
Ercc6l2,-2.4,0.431
Ercc8,0.8,0.513
Ereg,3.5,0.0942
Erg,-0.9,0.356
Eri3,-3.9,0.821
Ermap,3.5,0.291
Ern1,-0.4,0.601
Ern2,-0.4,0.508
Ero1lb,-7.7,0.481
Errfi1,0,0.697
Esco1,0.2,0.687
Esco2,0,0.697
Esd,0,0.79
Espl1,2.5,0.18
Esr1,-1.9,0.0359
Esr2,1.8,0.191
Esrp1,0.6,0.653
Esrrb,-1.7,0.108
Esrrg,-8.8,0.0108
Esyt1,0,0.697
Etfdh,-7.8,0.286
Etnk2,0.4,0.638
Ets1,0,0.697
Ets2,0,0.697
Etv1,2.4,0.474
Etv2,-0.2,0.733
Etv3,0,0.824
Etv4,1.1,0.521
Etv5,4.6,0.164
Etv6,-0.5,0.536
Evi2,-1.2,0.331
Evi2b,-0.5,0.565
Evi5,4.3,0.035
Evx1,2.7,0.116
Evx2,-4,0.0715
Exo1,-0.9,0.209
Exo5,3.1,0.154
Exosc1,-1.7,0.105
Exosc10,0,0.824
Exosc2,0,0.824
Exosc3,-3.3,0.0654
Exosc4,-0.4,0.699
Exosc5,0.5,0.67
Exosc9,0,0.824
Ext1,-1,0.142
Ext2,0,0.697
Extl2,-7.6,0.146
Eya2,0.4,0.535
Eya3,0.2,0.747
Eya4,-3.1,0.421
Ezh2,0,0.697
Ezr,0,0.697
F10,-7.6,0.286
F11,-0.7,0.418
F13a1,0,0.79
F2,-6.8,0.0444
F2r,-0.1,0.702
F3,-0.5,0.457
F5,0,0.79
F7,0,0.79
F8,0.3,0.622
F9,2,0.384
Faap100,2.4,0.269
Faap24,6.5,0.197
Fabp6,-0.1,0.724
Fabp9,0,0.697
Fadd,2.6,0.249
Fads1,1.1,0.492
Fads2,0,0.79
Fah,0,0.79
Faim,-2.2,0.0264
Faim2,-0.1,0.658
Fam104a,-0.2,0.599
Fam110a,0.5,0.544
Fam110b,0,0.697
Fam110c,3.9,0.173
Fam118a,0.4,0.493
Fam161a,1.7,0.262
Fam161b,0.3,0.549
Fam170a,-0.4,0.604
Fam171a2,1.5,0.728
Fam171b,0,0.697
Fam184a,-0.5,0.49
Fam189a2,0,0.824
Fam19a5,-0.3,0.555
Fam220a,0,0.697
Fam32a,-0.1,0.779
Fam3c,-8,0.231
Fam46d,0,0.697
Fam53b,1.6,0.155
Fam71d,0,0.697
Fam76b,0,0.697
Fam83b,0.4,0.653
Fam83g,0.3,0.764
Fan1,0,0.824
Fanca,-1.2,0.135
Fancb,1,0.314
Fancc,5.2,0.046
Fancd2,-0.3,0.609
Fance,3.8,0.0875
Fancf,0,0.697
Fancg,0,0.697
Fanci,-0.3,0.579
Fancl,1.5,0.415
Fancm,2.4,0.256
Fank1,0,0.824
Fas,0,0.697
Fasl,0,0.697
Fasn,-0.7,0.255
Fastk,-1.4,0.339
Fbl,-3,0.0108
Fbln1,0.1,0.666
Fbln5,2.8,0.159
Fbn1,-0.1,0.762
Fbn2,2.5,0.349
Fbp1,-0.1,0.748
Fbp2,-4.2,0.583
Fbxl18,0,0.697
Fbxl20,-0.6,0.328
Fbxo24,5,0.032
Fbxo5,0,0.697
Fbxw11,1.2,0.297
Fbxw2,5.3,0.0575
Fcer1a,1.5,0.431
Fcer1g,-3.7,0.0437
Fcgbp,-0.7,0.223
Fcgr1,3.6,0.195
Fcgr2b,0,0.697
Fcgr3,4.9,0.0964
Fcgr4,-0.2,0.701
Fcmr,0,0.697
Fem1a,-5.4,0.0629
Fem1b,0,0.697
Fen1,-0.3,0.615
Fer,-0.9,0.479
Ferd3l,1.3,0.391
Fes,1.7,0.294
Fev,-0.4,0.444
Fez1,0,0.697
Fezf1,1.2,0.379
Fezf2,4.3,0.251
Ffar1,-0.6,0.476
Fga,0,0.79
Fgb,0,0.79
Fgd1,0,0.824
Fgd2,-0.5,0.534
Fgf1,0,0.697
Fgf13,0.7,0.37
Fgf14,0,0.697
Fgf18,4.8,0.276
Fgf2,0,0.697
Fgf20,4.8,0.184
Fgf22,0,0.824
Fgf23,0.1,0.677
Fgf4,-7.1,0.252
Fgf7,-0.4,0.472
Fgf9,1.6,0.392
Fgfbp1,0.3,0.733
Fgfr1op,0,0.697
Fgfr2,0,0.79
Fgfr3,-2.7,0.179
Fgfr4,-4.5,0.0422
Fgg,3.4,0.32
Fggy,1,0.48
Fgr,0,0.79
Fh1,-0.1,0.692
Fhit,2.7,0.229
Fhl1,-0.5,0.448
Fhl2,0,0.697
Fibin,4.6,0.318
Ficd,0,0.697
Figla,2.6,0.0269
Fiz1,-10.3,6.00E-05
Fjx1,0,0.697
Fkbp1a,-0.3,0.545
Fkbp8,0.1,0.695
Fkbp9,0,0.697
Flad1,-0.7,0.38
Flcn,3.5,0.135
Flii,-1.2,0.236
Flna,-0.5,0.486
Flnb,0,0.697
Flnc,0,0.697
Flt1,0.4,0.671
Flt3,0,0.79
Flt4,0,0.79
Fmnl3,5.8,0.0779
Fmod,0,0.697
Fmr1,-1.4,0.284
Fn1,0,0.697
Fn3k,-5.5,0.177
Fn3krp,-0.7,0.45
Fnbp1,0,0.697
Fnta,4.2,0.182
Fntb,1.8,0.427
Folr2,-7.8,0.218
Fos,3.3,0.0845
Fosb,3.2,0.236
Fosl1,0,0.697
Fosl2,0,0.824
Foxb1,3.9,0.346
Foxc1,0,0.697
Foxc2,-1.4,0.325
Foxd1,-0.8,0.346
Foxd2,0.3,0.738
Foxd3,0,0.824
Foxd4,-0.4,0.699
Foxe1,0.3,0.652
Foxf1,4.5,0.429
Foxg1,4.6,0.13
Foxh1,-2.8,0.263
Foxi1,1.7,0.38
Foxi2,-2.7,0.152
Foxj1,4.3,0.112
Foxj2,0,0.824
Foxj3,0,0.824
Foxk1,1.1,0.294
Foxk2,3.2,0.0593
Foxl1,0,0.824
Foxl2,1.3,0.0963
Foxm1,-0.2,0.723
Foxn1,-0.1,0.798
Foxn2,-0.7,0.462
Foxn4,1.7,0.625
Foxo1,0,0.697
Foxo4,0.6,0.535
Foxo6,3.6,0.596
Foxp4,-7.2,0.017
Foxq1,0,0.824
Foxr1,7.4,0.0484
Foxr2,0,0.824
Foxs1,-2.8,0.413
Fpgt,0,0.697
Fpr1,1,0.392
Frem1,-0.5,0.383
Frg1,0,0.824
Frk,0,0.79
Frmd5,-0.2,0.726
Frmpd4,1.5,0.416
Frs2,-0.5,0.355
Fry,1.2,0.21
Fshr,2.3,0.584
Fsip2,-0.8,0.344
Fst,-1,0.342
Fstl3,5.3,0.268
Fstl5,-0.4,0.553
Ftcd,-6.2,0.236
Fto,0.2,0.752
Fubp1,-5.3,0.16
Fubp3,-0.6,0.565
Fuk,-6.7,0.325
Furin,0,0.697
Fut1,3.4,0.172
Fut11,0,0.697
Fut8,6.8,0.0888
Fut9,-0.2,0.553
Fxr1,-0.4,0.437
Fxr2,-0.5,0.448
Fxyd1,1.5,0.24
Fyb,2.5,0.156
Fyn,-0.3,0.596
Fzd1,-0.2,0.606
Fzd10,0.2,0.624
Fzd3,2.6,0.11
Fzd7,4.2,0.131
Fzd8,4.3,0.155
Fzr1,-0.6,0.372
G0s2,0,0.697
G3bp2,0,0.697
