Symbol,casTLE_Effect,pvalue
Chd1,0,0.784
Chd1l,-2,0.493
Chd8,-3.6,0.481
Chd9,0,0.676
Chek2,0,0.784
Cherp,-2.1,0.537
Chfr,1.6,0.163
Chic2,-0.9,0.29
Chit1,0,0.784
Chka,0.1,0.769
Chkb,1.2,0.443
Chl1,4.3,0.126
Chm,0,0.784
Chn1,0.1,0.642
Chp2,-5.2,0.212
Chpf,-0.6,0.279
Chrac1,0,0.707
Chrm1,4.1,0.0807
Chrm2,-2.1,0.273
Chrm3,-6.8,0.112
Chrm4,0.7,0.52
Chrm5,-11.7,0.371
Chrna1,2.3,0.158
Chrna10,-3.6,0.47
Chrna2,0,0.784
Chrna3,3,0.252
Chrna4,-10.5,0.301
Chrna5,0,0.784
Chrna6,0.8,0.584
Chrna7,-5.9,0.232
Chrnb1,0,0.784
Chrnb2,-0.2,0.751
Chrnb3,-1.1,0.425
Chrnb4,-10.4,0.29
Chrnd,0,0.784
Chrne,-0.9,0.552
Chrng,-0.4,0.622
Chst1,0,0.676
Chst12,0,0.676
Chst13,-0.1,0.674
Chst14,0.6,0.462
Chst4,0.6,0.241
Chst5,-0.5,0.482
Chst7,-2.9,0.0663
Chsy3,0,0.676
Chuk,-2.9,0.439
Churc1,0,0.707
Cib1,0.2,0.661
Cib2,-3.5,0.173
Cib3,7.3,0.0192
Cic,7.1,0.000233
Cidea,-0.2,0.628
Cideb,-0.8,0.499
Cidec,0,0.676
Ciita,2,0.278
Cilp2,0.1,0.654
Cinp,0,0.784
Cir1,-1.8,0.38
Cirbp,-4.3,0.128
Cit,0,0.784
Cited1,-0.3,0.573
Cited2,-0.4,0.567
Cited4,-0.9,0.655
Ciz1,0.1,0.668
Ckap2,-0.4,0.485
Ckap5,-1.5,0.441
Ckb,-2.2,0.391
Ckm,-1.3,0.636
Ckmt1,-8.6,0.0177
Ckmt2,0.4,0.625
Cks1b,-0.9,0.617
Cks2,-0.5,0.715
Clasp1,0,0.676
Clasp2,-2.9,0.384
Clca1,1.8,0.385
Clcn2,2.3,0.22
Clcn6,-2.2,0.167
Clcn7,-3.5,0.207
Clcnkb,3.8,0.024
Cldn3,-0.4,0.558
Cldn4,1.6,0.407
Cldn5,0,0.676
Clec3b,7.9,0.0196
Clec4a1,0.1,0.67
Clec4a2,0,0.707
Clec5a,-0.7,0.311
Clgn,2.3,0.279
Clic5,0,0.676
Clic6,0.5,0.508
Clip2,0,0.707
Clk1,-9.3,0.128
Clk2,0,0.784
Clk3,1,0.377
Clk4,0.3,0.735
Cln8,0.5,0.473
Clock,-3.8,0.503
Clp1,-5.2,0.212
Clpp,1.4,0.478
Clps,-3.3,0.362
Clpx,-1.3,0.51
Clu,2.9,0.147
Clybl,-0.2,0.589
Cma1,2.1,0.235
Cmas,-11.5,0.0209
Cmbl,2.9,0.101
Cmpk1,-2.1,0.392
Cmpk2,2.8,0.15
Cmtm7,-1.2,0.378
Cnbp,0,0.676
Cnga1,0.5,0.348
Cnksr1,3.9,0.00643
Cnot2,-0.9,0.307
Cnot6,-1.1,0.32
Cnot6l,0,0.676
Cnot8,-0.9,0.29
Cnot9,-6.5,0.0625
Cnp,3.1,0.118
Cnpy4,6.2,0.102
Cnr1,0,0.784
Cnr2,-2.3,0.237
Cntf,-0.2,0.609
Cntn1,3,0.212
Cntn2,0,0.676
Cntn3,0.6,0.514
Cntn4,2.1,0.354
Cntn5,-1.2,0.479
Cntn6,-0.6,0.39
Cntrob,0,0.676
Coch,0,0.676
Coil,-1.7,0.483
Col11a1,0,0.676
Col18a1,1,0.502
Col19a1,-0.8,0.496
Col1a1,-0.8,0.338
Col1a2,0.8,0.423
Col2a1,-3,0.389
Col3a1,2.8,0.209
Col4a1,-1.9,0.292
Col4a2,0.3,0.53
Col4a3,0,0.676
Col4a4,0,0.676
Col4a6,-3.5,0.438
Col5a1,0,0.676
Col5a3,0.3,0.561
Col6a2,1.1,0.351
Col7a1,1.1,0.451
Col9a3,0,0.676
Commd4,3.8,0.158
Commd5,0,0.676
Commd8,-11.9,0.266
Comp,0,0.784
Comt,0,0.676
Comtd1,0,0.784
Cop1,-6.3,0.0112
Cops3,-7.5,0.0598
Cops5,0,0.707
Cops6,-10.6,0.0113
Cops7a,-0.1,0.703
Cops7b,-1.8,0.358
Coq6,-2.9,0.384
Coq8a,5.6,0.0455
Coq8b,-0.6,0.51
Coro1b,0,0.676
Coro1c,1,0.373
Coro6,0.1,0.674
Cox19,1.6,0.456
Cox4i1,0,0.676
Cox5a,-2.1,0.509
Cox6a2,-0.5,0.658
Cox6b1,0,0.676
Cox7a1,-0.1,0.724
Cox7b,-6.4,0.0699
Cox8a,0,0.784
Cp,-0.6,0.539
Cpa1,-0.2,0.702
Cpb1,-3.2,0.444
Cpd,-1.4,0.517
Cpe,0,0.784
Cpeb1,0,0.707
Cpeb2,0.1,0.697
Cpeb3,-0.8,0.612
Cpeb4,0,0.707
Cpne8,1.8,0.217
Cps1,2.5,0.0606
Cpsf2,-2.1,0.491
Cpsf3,-1.4,0.444
Cpsf4l,0.1,0.619
Cpsf7,-0.5,0.467
Cpt1a,0,0.676
Cpt1b,0.8,0.515
Cpt2,-6.9,0.143
Cpxcr1,-2.3,0.226
Cramp1l,0.1,0.653
Crat,-8.9,0.677
Crb2,0,0.784
Creb1,-1.8,0.285
Creb3l1,-11.4,0.076
Creb5,-2.2,0.551
Crebbp,0.2,0.624
Crebl2,0.1,0.634
Crebrf,0,0.707
Crebzf,-1.7,0.475
Creg1,0,0.707
Crem,-1.8,0.434
Crh,0,0.784
Crisp2,1,0.485
Crispld1,0,0.676
Crk,-0.4,0.505
Crkl,-0.5,0.494
Crnkl1,-1,0.514
Crocc,0.5,0.502
Crot,0,0.784
Crp,-10.6,0.18
Crtc1,0,0.676
Crybb1,0,0.784
Crybg1,-1,0.324
Cryl1,1.3,0.287
Cryz,-0.8,0.506
Cs,2.4,0.299
Csad,-1,0.356
Csdc2,-2.2,0.471
Csde1,0,0.707
Csf1,0,0.676
Csf1r,-0.8,0.505
Csf2ra,-7.9,0.0755
Csf2rb,0,0.784
Csf2rb2,0,0.784
Csf3,5,0.147
Csf3r,1.9,0.251
Csgalnact2,1.7,0.244
Csk,-3.9,0.162
Csmd3,0,0.676
Csnk1d,0,0.784
Csnk1e,0,0.784
Csnk1g1,3.7,0.0277
Csnk1g2,-0.3,0.667
Csnk1g3,0,0.784
Csnk2a1,3.4,0.0245
Csnk2a2,4.6,0.02
Csnk2b,-1.8,0.528
Cspp1,0,0.676
Csrnp1,-4.3,0.29
Cst10,0,0.676
Cst3,0.9,0.469
Cst7,0,0.676
Cst8,1.1,0.361
Cstb,0,0.676
Cstf1,0,0.707
Cstf2,0.4,0.478
Cstf2t,-1.1,0.182
Ctbp1,-3.4,0.446
Ctbp2,-1.3,0.26
Ctcf,0.5,0.63
Ctcfl,-1.2,0.476
Ctdnep1,-0.9,0.649
Ctdp1,-9.6,0.176
Ctdsp1,4.7,0.117
Ctdsp2,0,0.784
Ctdspl,3.8,0.0473
Ctgf,0.2,0.645
Cth,-11,0.141
Cthrc1,2.5,0.159
Ctif,0.1,0.698
Ctla4,-8.6,0.269
Ctnna1,-4.9,0.278
Ctnna2,8.1,0.0122
Ctnna3,-0.3,0.578
Ctnnbip1,-1.5,0.349
Ctnnd1,0,0.676
Ctnnd2,0,0.676
Ctns,1.7,0.544
Ctps,-4,0.0982
Ctsb,-0.6,0.32
Ctsd,5,0.119
Ctsf,0,0.784
Ctsg,0.8,0.456
Ctsh,-0.1,0.752
Ctsj,-2,0.2
Ctsk,0,0.784
Ctsl,0,0.784
Ctss,-1,0.517
Cubn,-4,0.123
Cul1,0.4,0.502
Cul3,-3.8,0.141
Cul4a,0,0.676
Cul4b,-1.4,0.45
Cul5,-0.9,0.508
Cul7,0,0.676
Cuta,-3.2,0.294
Cux2,-4.4,0.112
Cuzd1,3.4,0.0927
Cwc15,-1.8,0.508
Cwc22,-0.9,0.546
Cwf19l1,-2.9,0.207
Cxcl1,-4.8,0.0268
Cxcl10,0.4,0.633
Cxcl14,-0.6,0.367
Cxcr1,-7.3,0.213
Cxcr4,1.5,0.396
Cxxc1,-9.4,0.0108
Cxxc5,-0.2,0.648
Cyb5b,2.3,0.203
Cyb5r1,3.9,0.132
Cygb,-4.2,0.123
Cyld,1.1,0.35
Cyp11a1,-3.2,0.0522
Cyp11b2,0,0.676
Cyp17a1,-0.3,0.488
Cyp19a1,-0.2,0.567
Cyp1a1,2.4,0.15
Cyp1a2,0,0.676
Cyp1b1,0.4,0.552
Cyp21a1,0,0.676
Cyp24a1,0,0.676
Cyp27b1,-1.1,0.286
Cyp2a4,0,0.676
Cyp2a5,0,0.676
Cyp2b10,0,0.676
Cyp2c29,0.6,0.678
Cyp2c38,-3.6,0.264
Cyp2c39,3.7,0.236
Cyp2c55,1.9,0.394
Cyp2c65,-11.3,0.528
Cyp2c66,-9.7,0.18
Cyp3a11,-1.9,0.349
Cyp3a16,-5.7,0.454
Cyp3a41a,-2,0.512
Cyp3a41b,-3,0.341
Cyp3a44,-7,0.0424
Cyp4a10,0,0.784
Cyp4a31,-5.7,0.112
Cyp4a32,-0.8,0.482
Cysltr1,0,0.784
Cysltr2,2.5,0.258
Cyth2,2,0.494
Cyth3,-0.6,0.665
Cytl1,-4.2,0.128
D10Jhu81e,-0.8,0.445
D3Ertd254e,0.4,0.243
D430042O09Rik,-1.1,0.261
D630045J12Rik,0.3,0.385
D6Wsu163e,-1.2,0.425
D7Ertd443e,-0.1,0.631
Dab1,-0.5,0.482
Dab2ip,0,0.676
Dach1,-0.3,0.569
Dach2,0,0.707
Dact1,0,0.676
Dand5,4.2,0.132
Dao,-1.3,0.584
Dap,1.6,0.308
Dap3,-0.8,0.283
Dapk1,0,0.784
Dapk2,0,0.784
Dapk3,-0.1,0.755
Dapp1,-0.6,0.424
Dars,-0.7,0.603
Dars2,-1.8,0.531
Daxx,-4.8,0.255
Dazap2,-0.3,0.503
Dazl,-2.2,0.194
Dbf4,0.3,0.746
Dbh,1.9,0.23
Dbi,-0.5,0.578
Dbp,0,0.676
Dbx1,0,0.707
Dbx2,-5.2,0.261
Dcaf11,-1,0.393
Dcaf12l2,0,0.676
Dcaf4,0,0.676
Dcaf6,-3.3,0.336
Dcc,-0.3,0.654
Dcdc2a,-1.1,0.365
Dck,-2.5,0.475
Dclk1,1.7,0.381
Dclk2,0,0.784
Dclk3,-3.2,0.454
Dclre1a,2.5,0.143
Dclre1c,-3.4,0.455
Dcn,-2.8,0.0422
Dcp1a,0,0.707
Dcp2,-5.7,0.0577
Dct,0,0.676
Dctd,-8.2,0.0267
Dctn1,-1.5,0.686
Dctn2,-4.7,0.353
Dctn3,-0.7,0.328
Dctn4,-4.2,0.486
Dctn6,-2.3,0.366
Dcx,2.4,0.135
Dcxr,0.3,0.681
Ddah1,1.1,0.591
Ddah2,-0.3,0.717
Ddb2,0.5,0.605
Ddc,-0.6,0.656
Ddit3,0,0.676
Ddit4,0,0.676
Ddo,0,0.676
Ddr1,1.8,0.465
Ddr2,0,0.784
Ddx11,0.3,0.626
Ddx17,-1.6,0.416
Ddx20,-2.9,0.293
Ddx21,-2.5,0.127
Ddx23,0,0.676
Ddx24,0,0.707
Ddx27,1,0.222
Ddx39b,-6.5,0.0763
Ddx3y,-1.5,0.387
Ddx4,2,0.19
Ddx41,-1.7,0.288
Ddx43,0.2,0.609
Ddx46,-10.4,0.108
Ddx50,-8.7,0.0143
Ddx51,-1.6,0.408
Ddx54,-10.5,0.0045
Ddx55,-2.6,0.458
Ddx56,-2.7,0.404
Ddx58,-10.9,0.0593
Ddx59,-1.2,0.455
Ddx60,0,0.707
Deaf1,-1,0.604
Decr1,-1,0.468
Decr2,-6.4,0.0377
Dedd,3.9,0.088
Dedd2,-0.1,0.668
Def6,-8.1,0.0217
Def8,1.5,0.191
Dek,0,0.676
Dennd2a,0,0.676
Dennd4a,-0.2,0.662
Denr,0.3,0.508
Depdc1a,0,0.707
Depdc1b,-8.6,0.283
Depdc5,-11.6,0.0112
Depdc7,0,0.707
Deptor,-0.4,0.661
Dera,2.3,0.268
Des,1,0.517
Desi1,-2.5,0.487
Det1,0,0.676
Dffa,1.3,0.338
Dffb,0,0.676
Dgcr14,-11,0.176
Dgcr8,-0.2,0.658
Dgkb,0.7,0.589
Dgkd,-1.6,0.461
Dgke,0,0.784
Dgkg,-6.8,0.135
Dgkh,0,0.784
Dgki,3.3,0.241
Dgkq,0,0.784
Dgkz,0.9,0.494
Dguok,0,0.784
Dhcr24,-0.4,0.467
Dhcr7,1.8,0.444
Dhdh,0,0.676
Dhodh,-3.6,0.338
Dhrs11,1.7,0.307
Dhrs4,0.5,0.631
Dhrs7,0.4,0.557
Dhx16,0.8,0.497
Dhx33,-2.7,0.332
Dhx34,-0.2,0.663
Dhx35,-4.6,0.182
Dhx38,0.7,0.297
Dhx40,-3,0.32
Dhx57,-3.8,0.237
Dhx58,0,0.707
Diablo,0.9,0.375
Diaph1,-2.2,0.17
Dicer1,-1.4,0.457
Dido1,-2,0.471
Dip2b,-0.2,0.627
Dip2c,1.6,0.259
Diras1,0,0.676
Dis3l,-9.5,0.0311
Disc1,-0.2,0.65
Disp3,0,0.707
Dkk1,-1.5,0.105
Dkk2,-1.3,0.172
Dkk3,-0.4,0.515
Dkk4,0,0.676
Dlat,1.7,0.512
Dlc1,1.9,0.175
Dlec1,3.3,0.0892
Dlg1,2,0.379
Dlg2,3.4,0.0976
Dlg4,-1.4,0.499
Dlgap5,1.8,0.136
Dll1,0.8,0.543
Dll3,3.3,0.174
Dll4,2.3,0.213
Dlst,1.4,0.492
Dlx4,-5,0.239
Dlx6,0,0.707
Dmap1,-0.4,0.58
Dmbt1,0,0.676
Dmbx1,-4.8,0.0818
Dmc1,0,0.676
Dmpk,0,0.784
Dmrt1,-0.4,0.675
Dmrt2,-0.1,0.659
Dmrt3,-4.4,0.686
Dmrta1,-3.2,0.202
Dmrta2,-3.1,0.0459
Dmrtb1,0.3,0.531
Dmrtc2,-0.1,0.691
Dmtf1,0,0.676
Dnaaf5,-2,0.488
Dnah8,2.1,0.167
Dnaja1,2.2,0.273
Dnaja2,0,0.676
Dnaja4,0.7,0.493
Dnajb6,3.8,0.0736
Dnajc15,0,0.676
Dnajc2,2.4,0.251
Dnajc6,0,0.707
Dnase1,5.9,0.0997
Dnase1l2,0.2,0.608
Dnase1l3,-1.8,0.19
Dnd1,-3.3,0.403
Dnm1,0,0.676
Dnm2,-0.9,0.535
Dnm3,0,0.676
Dnmt1,-0.5,0.486
Dnmt3a,0,0.676
Dnmt3b,0,0.676
Dnmt3l,0,0.707
Dnpep,-8.5,0.00714
Dntt,5.1,0.0711
Dnttip1,-9.4,0.00679
Dnttip2,-4.6,0.0869
Dock1,0,0.676
Dock9,0.3,0.621
Dok1,3.6,0.283
Dolpp1,-10.7,0.309
Dot1l,-1.9,0.0972
Dpep1,-2.6,0.124
Dph2,-0.6,0.515
Dph5,-9.3,0.106
Dpp10,-0.8,0.323
Dpp4,-0.3,0.693
Dpp6,4,0.00224
Dppa5a,-2.2,0.364
Dpyd,0,0.676
Dpysl3,0,0.676
Dpysl4,0,0.707
Drap1,-2.5,0.308
Drd2,0,0.784
Drd3,-1.2,0.277
Drd4,3.5,0.213
Drd5,-0.9,0.473
Drosha,-5.8,0.0158
Dscam,-0.5,0.607
Dscaml1,3,0.0668
Dsn1,-6.8,0.0455
Dstn,0,0.784
Dstyk,0,0.784
Dtd1,-4.8,0.163
Dtx1,0.2,0.629
Dtx3l,4.3,0.124
Dtx4,0,0.676
Dtymk,0,0.676
Dupd1,-0.5,0.535
Dusp1,-0.6,0.386
Dusp10,1,0.338
Dusp11,2.2,0.265
Dusp12,-10.9,0.141
Dusp13,-0.8,0.457
Dusp14,-3.6,0.257
Dusp15,-3.6,0.47
Dusp16,0,0.784
Dusp18,0,0.784
Dusp19,-0.1,0.75
Dusp2,0,0.784
Dusp22,-1.8,0.557
Dusp23,-3.4,0.519
Dusp26,0.2,0.629
Dusp27,-2,0.561
Dusp28,-4.7,0.0982
Dusp3,-3.1,0.29
Dusp4,0,0.676
Dusp5,0.2,0.578
Dusp6,1.4,0.281
Dusp7,1.3,0.278
Dusp8,0.8,0.603
Dusp9,0,0.676
Dut,0,0.784
Dvl2,0.4,0.394
Dvl3,-2.4,0.348
Dync1h1,-0.2,0.633
Dync1li1,3.2,0.193
Dyrk1a,3.1,0.236
Dyrk1b,-0.2,0.748
Dyrk2,-10.6,0.149
Dyrk3,-10.9,0.176
Dyrk4,4.8,0.119
Dysf,-0.7,0.564
Dzank1,0,0.676
Dzip1,0.5,0.375
Dzip1l,-0.4,0.487
E130309D02Rik,-1.5,0.641
E2f1,0,0.676
E2f2,0,0.676
E2f3,0.2,0.634
E2f4,-2.6,0.365
E2f5,6.8,0.0448
E2f6,0.2,0.525
E2f7,0,0.676
E2f8,1.7,0.246
E4f1,0,0.676
Eaf1,-0.2,0.652
Ebf1,-4.8,0.127
Ebf2,-0.3,0.605
Ebf3,-3,0.0959
Ebf4,-2.1,0.228
Ebna1bp2,-3.6,0.182
Ecd,-4.8,0.231
Ece1,-4,0.0833
Echs1,-0.5,0.369
Eci2,0,0.676
Ecm2,0,0.676
Ecsit,-9.1,0.0342
Eda2r,0,0.676
Edar,0,0.676
Eddm3b,0,0.676
Edn1,0,0.676
Edn2,0,0.676
Ednra,0,0.676
Ednrb,1.4,0.304
Eea1,-1.3,0.409
Eef1a2,0.4,0.619
Eef1akmt2,0,0.676
Eef1b2,0,0.707
Eef1d,-1.7,0.489
Eef1e1,1.5,0.288
Eef2,-2.5,0.344
Eef2k,-10.4,0.23
Eepd1,-2.8,0.201
Efcab2,1.6,0.216
Efcab6,0.1,0.687
Efemp2,3.1,0.0976
Efhd2,-11,0.158
Efl1,-0.7,0.675
Efnb2,-1.7,0.521
Egf,0.3,0.63
Egfl6,-0.9,0.324
Egflam,-0.5,0.466
Egfr,-2.3,0.48
Egln1,-2.7,0.527
Egln2,3.4,0.00929
Egln3,-8.7,0.46
Egr1,0,0.707
Egr2,0,0.707
Egr3,0.4,0.275
Egr4,-2.7,0.123
Ehf,0,0.707
Ehhadh,-0.6,0.582
Ehmt1,-0.5,0.344
Ehmt2,0,0.676
Ei24,0,0.676
Eid1,0.2,0.628
Eid2,-1.1,0.693
Eif1a,-0.5,0.539
Eif1ad,0,0.707
Eif1ax,-2.4,0.226
Eif1b,0,0.707
Eif2ak1,1.8,0.279
Eif2ak2,-1.5,0.555
Eif2ak3,-11.2,0.167
Eif2ak4,0.3,0.691
Eif2b1,0,0.707
Eif2b3,0,0.707
Eif2d,0.3,0.447
Eif2s2,-0.4,0.508
Eif2s3x,0.3,0.449
Eif2s3y,0,0.707
Eif3b,0,0.784
Eif3c,-6.9,0.0869
Eif3d,-8.9,0.0644
Eif3e,-3.4,0.29
Eif3g,-5.2,0.183
Eif3i,0,0.707
Eif3j1,-0.1,0.698
Eif3j2,0,0.707
Eif3l,-1.4,0.408
Eif4a2,0.7,0.557
Eif4e,-1.4,0.455
Eif4e2,-1.4,0.366
Eif4e3,-11.4,0.0472
Eif4ebp1,2,0.177
Eif4ebp2,0,0.707
Eif4ebp3,-0.2,0.617
Eif4enif1,0,0.707
Eif4h,-1.4,0.342
Eif5b,-1.6,0.42
Eif6,-3.1,0.356
Elane,-0.6,0.621
Elavl2,0,0.707
Elavl3,0,0.707
Elavl4,0,0.707
Elf1,3.3,0.105
Elf2,-3,0.317
Elf3,0,0.707
Elf4,1.1,0.278
Elk1,0,0.676
Elk3,1.2,0.372
Elk4,-2,0.266
Ell,0,0.676
Ell2,-4,0.265
Ell3,0.2,0.583
Elmsan1,-3.2,0.277
Eloa,0,0.707
Elof1,-1.9,0.42
Elovl2,-0.7,0.421
Elovl4,0.1,0.77
Elp4,-1.4,0.439
Elp5,-0.7,0.511
Eme1,-0.1,0.642
Emg1,0.1,0.691
Eml4,0,0.676
Emp1,-3,0.39
Emp2,0.3,0.564
Emp3,0.3,0.543
Emsy,0,0.676
Emx1,-3.3,0.0989
Emx2,-2.8,0.215
En1,0,0.707
En2,-2.6,0.648
Endog,5.3,0.0522
Endov,0,0.676
Engase,-0.6,0.447
Eno1,-0.3,0.615
Eno2,0.8,0.555
Eno3,-1.8,0.205
Enoph1,0,0.784
Enpep,-0.6,0.623
Enpp1,0,0.784
Enpp2,0,0.784
Enpp3,-10,0.22
Enpp4,0.7,0.508
Entpd5,0.8,0.359
Entpd6,0,0.676
Eomes,-5.9,0.0593
Ep300,-6.3,2.00E-06
Ep400,0,0.676
Epas1,-3.8,0.0512
Epc1,-5.2,0.0342
Epc2,-4.5,0.418
Epg5,0,0.676
Epha1,0,0.784
Epha10,-0.1,0.765
Epha2,0,0.784
Epha3,0,0.784
Epha4,-3.8,0.215
Epha5,0,0.784
Epha6,-1.4,0.405
Epha7,1.7,0.261
Epha8,-9.5,0.47
Ephb1,-11,0.285
Ephb2,0,0.784
Ephb3,5.3,0.0507
Ephb4,-1.1,0.398
Ephb6,-0.9,0.499
Ephx2,2.5,0.27
Epm2a,-9.8,0.0196
Epn1,0,0.784
Epn2,-0.7,0.376
Epo,0,0.676
Epor,-0.4,0.649
Eprs,-1.2,0.604
Eps15,0,0.676
Eps8l1,1.6,0.433
Epx,0.2,0.752
Erbb2,0,0.784
Erbb3,0,0.784
Erbb4,4.9,0.00756
Erbin,0,0.676
Erc1,0.2,0.613
Ercc1,-0.7,0.326
Ercc2,-0.1,0.628
Ercc3,-1.1,0.287
Ercc4,-3.2,0.399
Ercc5,-1.6,0.572
Ercc6,0.5,0.557
Ercc6l,-4.9,0.353
Ercc6l2,0,0.707
Ercc8,0.8,0.358
Ereg,2.6,0.12
Erg,-2.6,0.365
Eri3,0,0.707
Ermap,-1.4,0.293
Ern1,-0.5,0.646
Ern2,-0.6,0.498
Ero1lb,-4.3,0.17
Errfi1,1.4,0.287
Esco1,0.8,0.534
Esco2,-3.4,0.441
Esd,-3.4,0.239
Esf1,-5.2,0.117
Espl1,3.2,0.174
Esr1,-9.4,0.0174
Esr2,0.7,0.528
Esrp1,-0.9,0.303
Esrra,-0.7,0.55
Esrrb,-0.2,0.591
Esrrg,-11.1,0.104
Esyt1,-0.5,0.482
Etfdh,-3,0.0523
Etnk1,-1.3,0.587
Etnk2,0,0.784
Ets1,-4.2,0.379
Ets2,0.5,0.488
Etv1,0.1,0.642
Etv2,-0.7,0.527
Etv3,-0.2,0.593
Etv4,1.3,0.433
Etv5,4.9,0.179
Etv6,-4,0.507
Evi2,-10,0.0321
Evi2b,-8.6,0.233
Evi5,4.7,0.0351
Evx1,-2.9,0.369
Evx2,-4.6,0.0239
Exo1,-0.9,0.492
Exo5,4.2,0.106
Exosc1,-3.4,0.222
Exosc10,-3.5,0.193
Exosc2,0,0.707
Exosc3,-3.4,0.32
Exosc4,0.1,0.679
Exosc5,1.3,0.556
Exosc7,-1.3,0.448
Exosc8,-0.4,0.58
Exosc9,-1.4,0.444
Ext2,-2,0.387
Extl2,-7.9,0.221
Eya2,0,0.676
Eya3,-3.2,0.238
Eya4,-5.7,0.114
Ezh2,0.1,0.673
Ezr,2.2,0.252
F10,-7.2,0.0497
F11,-0.6,0.522
F13a1,0,0.784
F2,-5.3,0.0146
F2r,-7.3,0.066
F3,4.3,0.199
F5,0,0.784
F7,0,0.784
F8,-0.6,0.407
F9,1.9,0.31
Faap100,1.6,0.392
Faap24,7.7,0.0225
Fabp6,0,0.784
Fabp9,0,0.676
Fadd,2.3,0.303
Fads1,2.1,0.253
Fads2,-0.4,0.616
Fah,0,0.784
Faim,-7.5,0.00698
Faim2,-0.5,0.517
Fam104a,-2.8,0.266
Fam110a,1,0.34
Fam110b,0,0.676
Fam110c,-0.4,0.556
Fam118a,-0.1,0.647
Fam161a,0.1,0.661
Fam161b,0.3,0.549
Fam170a,0,0.707
Fam171a2,0,0.707
Fam171b,-1.4,0.175
Fam184a,-4.8,0.2
Fam189a2,0,0.707
Fam19a5,0.6,0.67
Fam32a,-4.2,0.331
Fam3c,-10.5,0.0908
Fam46d,-0.6,0.418
Fam53b,2.2,0.194
Fam71d,-0.1,0.675
Fam76b,-1.2,0.607
Fam83b,0.1,0.663
Fam83g,-1,0.332
Fan1,0,0.707
Fanca,-1.3,0.357
Fancb,2.3,0.284
Fancc,2.4,0.289
Fancd2,-1,0.443
Fance,0,0.676
Fancf,0,0.676
Fancg,-4.8,0.254
Fanci,-0.6,0.312
Fancl,1.8,0.346
Fancm,4.2,0.194
Fank1,-2.1,0.171
Farsa,0,0.784
Fas,-0.5,0.405
Fasl,0,0.676
Fasn,-1.3,0.543
Fastk,-3.1,0.107
Fbl,-9.2,0.0048
Fbln1,0,0.676
Fbln5,-3.1,0.0717
Fbn1,-0.9,0.433
Fbn2,-0.4,0.547
Fbp1,-0.6,0.5
Fbp2,-2.6,0.349
Fbxl18,0,0.676
Fbxl20,0,0.676
Fbxo24,4.9,0.031
Fbxo5,0,0.676
Fbxw11,2.2,0.209
Fbxw2,3.6,0.161
Fcer1a,0.5,0.626
Fcer1g,-7.1,0.175
Fcgbp,0,0.676
Fcgr1,3.2,0.19
Fcgr2b,1.3,0.269
Fcgr3,3.7,0.175
Fcgr4,0.4,0.662
Fcmr,-0.9,0.283
Fdxr,-0.2,0.758
Fem1a,-5.7,0.155
Fem1b,0,0.676
Fem1c,-0.5,0.578
Fer,-6.5,0.127
Ferd3l,0,0.707
Fes,0,0.784
Fev,0,0.676
Fez1,-4.2,0.397
Fezf1,0,0.707
Fezf2,-1.6,0.485
Ffar1,-4.6,0.458
Fga,-0.2,0.752
Fgb,0,0.784
Fgd1,0,0.707
Fgd2,0,0.707
Fgf1,0.1,0.663
Fgf13,1.2,0.343
Fgf14,0,0.676
Fgf18,0.2,0.538
Fgf2,-0.6,0.346
Fgf20,4.3,0.162
Fgf22,0,0.707
Fgf23,0,0.676
Fgf4,-7.4,0.176
Fgf7,0.2,0.629
Fgf9,2.5,0.245
Fgfbp1,0.3,0.388
Fgfr1op,-3.1,0.407
Fgfr2,-2.8,0.69
Fgfr3,1.5,0.68
Fgfr4,-3.7,0.218
Fgg,4.7,0.0363
Fggy,0,0.784
Fgr,0,0.784
Fhit,-0.4,0.653
Fhl1,0,0.676
Fhl2,-0.4,0.494
Fibin,0.3,0.477
Ficd,-0.3,0.535
Figla,-0.3,0.647
Fiz1,-11.2,0.000233
Fjx1,-4.6,0.388
Fkbp1a,-4.2,0.486
Fkbp8,0.2,0.646
Fkbp9,0,0.676
Flcn,-2.6,0.366
Fli1,-1,0.417
Flii,0,0.676
Flna,-1.1,0.569
Flnb,0,0.676
Flnc,-0.1,0.615
Flt1,0.9,0.556
Flt3,-0.2,0.691
Flt4,-7.7,0.3
Fmnl3,5.5,0.103
Fmod,0,0.676
Fmr1,-0.1,0.704
Fn1,-3.1,0.0663
Fn3k,0,0.784
Fn3krp,0.4,0.646
Fnbp1,-2.3,0.542
Fnta,-0.3,0.732
Fntb,3.2,0.199
Folr2,-10.5,0.114
Fos,1.7,0.259
Fosb,0,0.676
Fosl1,0,0.676
Fosl2,-0.4,0.582
Foxb1,0,0.707
Foxc1,-1.6,0.458
Foxc2,-4.6,0.232
Foxd1,-9.3,0.00559
Foxd2,-1.7,0.38
Foxd3,-1.5,0.304
Foxd4,0.4,0.464
Foxe1,0,0.707
Foxf1,-4.5,0.188
Foxg1,1,0.356
Foxh1,-0.1,0.707
Foxi1,2.6,0.255
Foxi2,-6.9,0.0843
Foxj1,0,0.707
Foxj2,-1.3,0.167
Foxj3,0.1,0.677
Foxk1,-3.1,0.123
Foxk2,0.2,0.526
Foxl1,-3.1,0.325
Foxl2,0.5,0.285
