Symbol,casTLE_Effect,pvalue
MYLK4,-5.9,0.0762
NAA10,2.6,0.0762
ATOX1,-8.2,0.0769
HCST,5.6,0.0769
PLEKHA8,3.6,0.0769
PRDM6,-1.9,0.0769
PTP4A1,-6.1,0.0769
TCF23,2.3,0.0769
UGT3A2,-6.4,0.0769
XLR,-4.2,0.0769
CAML,4,0.0775
ANAPC4,4,0.0782
OAS1A,-7.7,0.0782
RAB8B,-7.5,0.0782
RPGRIP1,2.8,0.0782
BPI,-7.6,0.0789
ELF1,3.8,0.0789
FAM110C,4,0.0789
GRIN1,-3.2,0.0789
NCOA3,5,0.0789
NTAN1,2.7,0.0789
TCAP,3,0.0789
CUL7,2.4,0.0795
DPH5,-6.2,0.0795
ERCC5,3.6,0.0795
GABRG1,-7,0.0795
ROBO1,3.9,0.0795
AKAP7,-7.3,0.0802
COL6A2,2.8,0.0802
DOT1L,-4.2,0.0802
MAPK14,-2.3,0.0802
TCF7L1,2.5,0.0802
TLX3,6.1,0.0802
AKAP5,-7.2,0.0808
CAPNS2,1.8,0.0808
DYRK1A,4.9,0.0808
EIF3G,-2.2,0.0808
FAM53B,2.2,0.0808
PRKCB,-4.6,0.0808
FYB,3.1,0.0814
EPN1,-2.5,0.0821
NR2C1,5.9,0.0821
XPC,6.7,0.0821
CDK7,-6.2,0.0828
2810408M09RIK,-6.3,0.0835
BMX,-1.9,0.0835
CAR14,2.8,0.0835
EGLN3,-7.8,0.0835
MSI1,3.1,0.0835
PAIP1,-4.6,0.0835
PNCK,-4.4,0.0835
CDK2,-6.6,0.0841
PDCD5,3.1,0.0841
ATP2A1,-2.3,0.0848
BHMT2,-7.8,0.0848
HIPK1,-8.2,0.0848
SLC16A8,-7.9,0.0848
SYCE1,2,0.0848
VASH1,1.8,0.0848
XK,2.2,0.0848
ZMAT4,-2.1,0.0848
TEX11,2.9,0.0856
CDK8,-7.7,0.0863
HBP1,3.7,0.0863
MNDAL,3.7,0.0863
NPAS1,-1.7,0.0863
UGT1A10,-6.3,0.0863
CAPN1,5.4,0.0871
DUSP14,-6.7,0.0871
IL6RA,-6.7,0.0871
MAPK1,-2.7,0.0871
PTPRE,-4.8,0.0871
SOWAHA,3.6,0.0871
TRIB1,-6.7,0.0871
CTSD,5.1,0.0879
IVD,2.5,0.0879
ZFP566,5,0.0879
4930402H24RIK,-2.2,0.0887
CROCC,2.5,0.0887
DUSP8,-4.9,0.0887
FMNL3,6.4,0.0887
IL1A,3.7,0.0887
MAP7D2,1.8,0.0887
RARRES1,-7.5,0.0887
TRMT2A,-1.3,0.0887
DLEC1,3.5,0.0896
FGF13,3.5,0.0896
RACGAP1,-4.6,0.0896
TRF,2.9,0.0896
EPHA2,-8.1,0.0904
NR1I2,-7.5,0.0904
PKD2,2.5,0.0904
PTPLB,-2.5,0.0904
WT1,2.5,0.0904
ZMAT5,-2.1,0.0904
ENTPD5,4.2,0.0913
MAOA,4.6,0.0913
PTCH2,6.3,0.0913
ROS1,6.4,0.0913
EN2,-6.9,0.0921
POLR2D,3.9,0.0921
SCRT2,-3.4,0.0921
VRTN,-1.9,0.0921
AJUBA,5,0.093
MITF,5,0.093
NCKAP1L,-2.1,0.093
BAAT,1.9,0.0939
DYRK3,-7.8,0.0939
ETV5,5.1,0.0939
KLF4,2.6,0.0939
MAPK11,-1.4,0.0939
CCNH,2.4,0.0948
CYP1A1,5.7,0.0948
FZD7,4.3,0.0948
MUC2,-1.9,0.0948
SPATA2,2.7,0.0948
SPDYA,4.2,0.0948
CPT2,-2.6,0.0957
DCAF11,-8.7,0.0957
HPGDS,-4.3,0.0957
NDUFB9,-5.7,0.0957
FOXI2,-1.4,0.0965
GM14420,-2.3,0.0965
ADCY9,3,0.0974
DAF2,-2.8,0.0974
FLT4,-6.9,0.0974
INPP5K,-9.1,0.0974
RBM5,3.8,0.0974
ZFP182,2.7,0.0974
FSTL3,5.7,0.0984
GAA,-3,0.0984
PTS,-6.7,0.0984
SMPD3,4.5,0.0984
ST14,-8.2,0.0984
CAMK1D,-6.9,0.0992
GBX2,-1.3,0.0992
MED12,-2.9,0.0992
PANK2,-2.9,0.0992
PDP2,-2.9,0.0992
PTDSS1,-2.1,0.0992
SBNO2,2.6,0.0992
SEC14L4,-7.2,0.0992
ABCC2,-8,0.1
CCL21B,-3.4,0.1
ENPEP,-3,0.1
GM10591,-3.4,0.1
GM13304,-3.4,0.1
GM21541,-3.4,0.1
IGF2BP2,-1.3,0.1
INPP4A,2,0.1
NT5C2,-7.6,0.1
ANKAR,-2.4,0.101
ARL9,3.2,0.101
CPNE8,4.7,0.101
FCGR3,5.3,0.101
HTR1D,-5.6,0.101
METAP1,-6.2,0.101
MOCOS,6,0.101
OAZ3,-8,0.101
PAX2,1.9,0.101
RALY,-1.6,0.101
SMC1B,3.7,0.101
FZD3,3,0.102
IFT43,3.3,0.102
NFIA,-4.3,0.102
POPDC3,2.5,0.102
TNF,3.6,0.102
TNP2,2.1,0.102
ABCB10,2.7,0.103
CHRM5,-1.8,0.103
CYP2C65,-2.1,0.103
HIF1A,4.9,0.103
KAT2A,-7.6,0.103
PCCA,4,0.103
RAC1,4.3,0.103
CSNK1G2,-8.3,0.104
PTPRO,-1.5,0.104
RPS6KB2,-3.7,0.104
ULK3,-6.8,0.104
ANAPC13,2.1,0.105
FZD8,4.6,0.105
PIP4K2A,-7,0.105
PTRH2,4.5,0.105
AI314180,6,0.106
CDC25C,1.9,0.106
GUCY1B3,2.4,0.106
IL24,4,0.106
KCNJ6,-6.2,0.106
PNMT,-4.8,0.106
STK4,-2.1,0.106
VCL,4.9,0.106
CD1D1,-7.2,0.107
MAPK6,-7.7,0.107
SMARCA5,2.7,0.107
UBL4,-8.3,0.107
ZFP629,-3.7,0.107
BMP7,2.7,0.108
PGLYRP2,3.3,0.108
PHOSPHO1,-1.1,0.108
PNPO,-6.7,0.108
RRN3,-4.9,0.108
SLC22A6,-1.8,0.108
SLC45A2,3.4,0.108
ABCA3,2.5,0.109
ATN1,-2.6,0.109
CYB5B,-7.4,0.109
DCLRE1A,3.3,0.109
WAS,4.4,0.109
ZDHHC11,-1.9,0.109
ZFP445,5.5,0.109
BID,2.2,0.11
FN3K,-4.1,0.11
INSM1,-1.6,0.11
KIF18A,2.6,0.11
TFAP2E,-2.3,0.11
TRPC4,4.6,0.11
C4B,-3.2,0.111
CEACAM1,6,0.111
GNA12,2.2,0.111
IARS,-6.6,0.111
NELFE,-6.6,0.111
PVALB,-1.6,0.111
ZKSCAN17,-5.2,0.111
2610305D13RIK,-2.6,0.112
E2F8,1.9,0.112
LRRC7,3,0.112
MED1,-6.6,0.112
PTPRZ1,-7.4,0.112
TENM2,2.7,0.112
XRCC4,3.7,0.112
MYLK2,-6.6,0.113
PRKG2,-3,0.113
TSPAN7,2.9,0.113
ACTA2,1.9,0.114
AKR1C21,2.1,0.114
ARPC3,-6.7,0.114
DGKB,-7.1,0.114
ELF2,-2,0.114
GFRAL,2.3,0.114
KDELR2,2,0.114
KIF2B,5,0.114
MKNK1,-6.4,0.114
NHLH1,2.9,0.114
SKP2,-1.7,0.114
1-Sep,3.5,0.115
CEP78,2.9,0.115
GDI1,-6.4,0.115
H2-K1,-9.3,0.115
PADI3,-6.7,0.115
PMP22,2.2,0.115
SLC7A3,-3.4,0.115
ALPL,-6.5,0.116
ATP5A1,-9.3,0.116
CD5,7,0.116
INPP5A,5.8,0.116
SETDB2,-2.4,0.116
TRMT10B,-1.8,0.116
CCNC,3,0.117
DHX34,5.1,0.117
FBXW11,1.9,0.117
INSL5,2.1,0.117
JAG2,2.7,0.117
PPAPDC1B,1.9,0.117
SZT2,3.8,0.117
MTHFR,3.5,0.118
PDGFA,1.7,0.118
PHLDA2,4.8,0.118
PYCR1,-6.7,0.118
STK32A,-2.7,0.118
TGFA,2.8,0.118
TLK1,-6,0.118
AK8,-3.3,0.119
DAP,3.6,0.119
ID1,3.5,0.119
PLS3,2.7,0.119
VIM,2.8,0.119
CSRP2BP,5.3,0.12
DCLK3,-4.4,0.12
HBA-A1,2.6,0.12
DUSP18,-1.2,0.121
HADHA,-6.2,0.121
SAR1B,-7.5,0.121
CTDP1,-9.2,0.122
CTNND1,2.8,0.122
HDAC4,4.1,0.122
MLH1,5.8,0.122
NGF,-1.9,0.122
PTPN23,-9.2,0.122
SRR,-5,0.122
AKAP1,-7,0.123
BTK,-6.3,0.123
CHAT,2.6,0.123
CNPY4,6.4,0.123
CNR1,-6.5,0.123
EMX1,-1.5,0.123
HPD,-6.5,0.123
OPRM1,-3.7,0.123
SKIV2L,-6.6,0.123
SS18L1,2.6,0.123
UGT1A2,3.7,0.123
VIP,5,0.123
ZFP750,-3.6,0.123
IPPK,4,0.124
MAP2K5,2.7,0.124
NTRK2,-7.4,0.124
PCSK6,3.8,0.124
TEX9,4.3,0.124
UBFD1,-1.4,0.124
ZBTB25,2,0.124
ZZZ3,3.4,0.124
NFE2,4,0.125
PRMT6,2.6,0.125
RALGDS,6.4,0.125
TBX15,6.2,0.125
TBXA2R,2.6,0.125
TUBB3,3.7,0.125
4933417A18RIK,2,0.126
ACSS2,3.1,0.126
ADAM33,-7.4,0.126
CAR1,-3.7,0.126
CAR7,-2.1,0.126
CDKN3,-6.4,0.126
CTHRC1,3.1,0.126
ENPP2,-7.9,0.126
FGFR3,-2.2,0.126
GFM1,-6.9,0.126
GRP,2.3,0.126
HIST1H4F,-1.7,0.126
LARP4B,-2.4,0.126
PARD6G,2.8,0.126
SAMD15,2.7,0.126
WISP3,1.7,0.126
AA987161,-2.5,0.128
EGR4,3.9,0.128
LOX,1.5,0.128
NR2F2,3.7,0.128
TRPM7,-9.1,0.128
WNT7A,1.8,0.128
ACAT3,-5.9,0.129
ANGEL1,2.5,0.129
BDKRB2,-5.9,0.129
CNKSR1,-2.5,0.129
FBLN1,1.7,0.129
FUT1,3.7,0.129
GAD1,-8.3,0.129
IER3,5.2,0.129
SOCS2,-3.8,0.129
ZFP451,-1.5,0.129
ZFX,-3.8,0.129
CDKN2A,-2.4,0.13
EEPD1,-2.2,0.13
ETFDH,-5.9,0.13
HSPBAP1,2.5,0.13
LIPA,-6.3,0.13
PPP1R15A,-4.4,0.13
ABLIM3,-2,0.131
ADCY4,2.3,0.131
CACNA2D2,-2.3,0.131
HNF4A,-2.2,0.131
SERPINA5,1.9,0.131
TRPD52L3,-3.9,0.131
AMPD3,3.6,0.132
ARID1B,3.8,0.132
GNG8,5.3,0.132
ICAM1,5,0.132
MTMR1,-1.6,0.132
NPAS2,-2.8,0.132
NPTX2,3.5,0.132
STK32B,-8.9,0.132
ULK1,5.5,0.132
WEE2,3,0.132
DNASE1,-2.4,0.133
DUSP12,-9,0.133
GART,-9,0.133
LMTK3,-5.7,0.133
LPL,-2,0.133
LTA,-7.2,0.133
SLC22A8,-5.6,0.133
TRAPPC6A,-6.1,0.133
6430548M08RIK,2.2,0.134
BCAS1,2,0.134
CARD11,4.8,0.134
LSM2,-9,0.134
PHLPP2,1.5,0.134
PRDM13,-1.9,0.134
PSKH1,-1.8,0.134
ABCC1,4.6,0.135
AHR,2.2,0.135
AK2,-4.2,0.135
C1RA,-2.3,0.135
DIABLO,2,0.135
FOXG1,5.1,0.135
ITGA8,2.6,0.135
LFNG,1.6,0.135
MBP,5,0.135
USF1,4.9,0.135
CLGN,4.6,0.136
IGF1R,-6.4,0.136
IRAK2,-8.6,0.136
SOHLH1,-1.6,0.136
TNFRSF11B,2.2,0.136
FOXH1,-2.2,0.137
IFT57,4.4,0.137
NDUFA6,-5.8,0.137
PKIG,-2.8,0.137
CKMT2,-6.4,0.138
DES,3.4,0.138
GSTO1,-6.7,0.138
POLDIP3,-3.5,0.138
PPP2R2C,-7.2,0.138
TRPC2,3,0.138
UGGT2,3.5,0.138
ARNT,3.7,0.139
CACNA2D3,2,0.139
CDCA7L,-2.5,0.139
NDUFB2,-1.8,0.139
PHF21B,-2,0.139
PTBP1,-1.7,0.139
RWDD1,-3,0.139
SFRP5,1.8,0.139
EIF4E3,-2.8,0.141
GSX2,-1.6,0.141
MTMR11,-5.9,0.141
NTSR2,-7,0.141
PPTC7,-5.4,0.141
ARF6,-8.7,0.142
LCN9,-6.6,0.142
COX7B,-7.2,0.143
PON1,-5.3,0.143
RHOF,5.5,0.143
TLL2,-8,0.143
CCDC81,5.6,0.144
FGF20,5.3,0.144
HPGD,2.2,0.144
HSD17B2,3.7,0.144
LENEP,5.5,0.144
LYPLA2,-3.2,0.144
MMP15,5.2,0.144
PIP5KL1,-4.7,0.144
PRODH,3.8,0.144
ADAM28,4.8,0.145
H6PD,-8.5,0.145
HAO2,-7.8,0.145
PAK1,-4.1,0.145
PDE3B,-3,0.145
TACC3,2.5,0.145
TWF2,2.4,0.145
ZFP764,-1.8,0.145
2-Sep,1.9,0.146
BCL9L,-3.6,0.146
DUSP7,-5.8,0.146
HIRA,1.9,0.146
IP6K1,-4.6,0.146
NDUFA9,-7.5,0.146
RIPK1,-7.4,0.146
BTBD11,2.7,0.148
DAO,-7.5,0.148
DDX39B,-7.6,0.148
DNTTIP1,-1.5,0.148
FXYD1,2.1,0.148
LAT,-5.7,0.148
LTB,4.5,0.148
SHANK1,3,0.148
SHPRH,3.2,0.148
STYK1,-7.6,0.148
U2SURP,4.4,0.148
AVPR2,-1.9,0.149
EPO,2.1,0.149
GYG,-1.6,0.149
HPRT,-2.4,0.149
SLC16A3,-7.1,0.149
ZFML,-2.2,0.149
CFB,3.5,0.15
CNTN5,3.3,0.15
ENPP3,-8,0.15
HEPH,4.3,0.15
HEXIM2,-1.9,0.15
HOXA1,-1.5,0.15
ADM2,2.1,0.151
CETN3,3.4,0.151
CYP4A31,-5.1,0.151
HOXB7,3,0.151
HOXC13,2.5,0.151
NOS3,2,0.151
NYNRIN,-2.3,0.151
RAD23A,1.5,0.151
WWOX,1.9,0.151
C3,-6,0.153
GLP2R,-6.5,0.153
HAS3,2.5,0.153
PMS1,2.6,0.153
TBK1,-6.3,0.153
WFS1,3.8,0.153
CHRM1,-2.9,0.154
FPR1,-6.3,0.154
HCK,-6.2,0.154
KCTD11,1.8,0.154
MTTP,-7.3,0.154
MYOCD,-2.4,0.154
TCF4,2.7,0.154
ZFP354A,2.9,0.154
AFG3L2,-6,0.155
ARMC6,4.6,0.155
LIPF,-8.2,0.155
PSMD7,3.3,0.155
P4HB,-2.5,0.157
PAPPA2,2,0.157
RASSF5,2.7,0.157
TEAD4,2.9,0.157
ULK4,-1.8,0.157
VKORC1,-3.1,0.157
ZFP672,-1.4,0.157
EXO5,3.6,0.158
NFIB,-5,0.158
NFKB1,4.4,0.158
NOTCH2,3.4,0.158
RPGRIP1L,6,0.158
TAF5,5.5,0.158
4921507P07RIK,3.2,0.159
ACD,-1.6,0.159
GJA1,-1.3,0.159
MTSS1,2.1,0.159
NAGA,-4.7,0.159
NEK6,-8.2,0.159
NTRK1,-4.4,0.159
CAMKK2,-4.9,0.161
H2AFX,2.3,0.161
IDUA,2.1,0.161
KLF12,-1.8,0.161
MAP3K6,-1.7,0.161
UBA1Y,4.2,0.161
USP9X,2.4,0.161
CDKN1A,-5.9,0.162
COL5A3,2.8,0.162
CTDSP1,3.6,0.162
CXCL10,-4.1,0.162
EGLN2,-2,0.162
GAS7,4.2,0.162
PNLIP,-4.2,0.162
TH,2.6,0.162
ZFP646,3.5,0.162
BARD1,3.3,0.164
F7,-6.8,0.164
ABCB8,1.7,0.165
DDX46,-2.2,0.165
NEK1,-2.7,0.165
ITGAV,5.3,0.167
MRPS31,4.2,0.167
PRNP,-2.3,0.167
ABCB1A,3.2,0.168
AXIN2,1.6,0.168
C7,2,0.168
CGGBP1,-1.4,0.168
GNGT1,-3.5,0.168
ITPKB,-5,0.168
RALBP1,2,0.168
AK1,-6.7,0.17
ALPK3,-5.9,0.17
CAMK2N2,4,0.17
CEP128,1.6,0.17
CERK,-3.6,0.17
EMP3,2.9,0.17
H2-Q2,-1.5,0.17
P2RX7,1.9,0.17
PPM1A,-7,0.17
SLC45A3,1.7,0.17
TGIF2,-5,0.17
TNNT3,2.7,0.17
TOE1,-6.1,0.17
ACHE,-2.5,0.171
BCL2A1D,3,0.171
COMMD8,-3.7,0.171
GDF1,3,0.171
MASTL,-8.4,0.171
PPM1E,-2.1,0.171
TSPO,-3.2,0.171
CD55,-8,0.173
CHIT1,-5.5,0.173
CTDSPL,-6.1,0.173
JAK3,-8.1,0.173
MPL,3,0.173
12-Sep,4.1,0.175
SCAP,3.6,0.175
TRIAP1,2.6,0.175
ADRA2C,-7.4,0.176
AFF4,3.9,0.176
CREB3L1,-1.6,0.176
GNAT1,-3.3,0.176
GRB10,4.6,0.176
IRGC1,-1.7,0.176
LATS1,-5.1,0.176
LDLR,1.4,0.176
LTF,-3.4,0.176
MAST2,-6.6,0.176
NUPR1,1.5,0.176
PWWP2B,1.6,0.176
SPATA13,2.3,0.176
ACAT1,-7.8,0.178
CAMKK1,-7.4,0.178
CMA1,-3.6,0.178
CTLA4,-6.2,0.178
DAB2,3.5,0.178
DNAJC6,-1.8,0.178
DUSP6,-2.4,0.178
FER,-6.3,0.178
GLRB,-3.8,0.178
IL18,4.8,0.178
MAP3K12,-1.9,0.178
MTMR7,-1.7,0.178
NKX3-2,2.2,0.178
PDK3,-3.5,0.178
RASGRF2,2.1,0.178
SMPX,4.1,0.178
SOX30,-1.6,0.178
TFPT,1.8,0.178
VMN2R37,2.6,0.178
ZMAT3,1.9,0.178
AKT3,5.6,0.18
BAK1,3.2,0.18
DSN1,-1.6,0.18
GNG11,1.9,0.18
HN1,1.5,0.18
MAP2,2.9,0.18
OPRK1,2.4,0.18
SLC7A2,-6.9,0.18
VMN2R10,2.8,0.18
APBB2,5.1,0.182
CYSLTR2,2.9,0.182
DEF8,2.5,0.182
EPHB3,-1.5,0.182
ITPKA,-6.9,0.182
PCDH1,-2.4,0.182
TESK1,1.8,0.182
TRPM2,-7.5,0.182
TSC22D2,-3.4,0.182
CERKL,-7.2,0.184
DDX50,-5.9,0.184
DTX1,4.8,0.184
KLK6,-7.8,0.184
PHF2,-1.4,0.184
RUVBL1,3.1,0.184
TBC1D4,1.6,0.184
ASPM,3.5,0.186
BMP2,3.3,0.186
COX7A1,-2.9,0.186
DCAF12L2,2,0.186
LGALS1,3.5,0.186
LHX3,-1.9,0.186
MAS1,3.8,0.186
PHF13,2.5,0.186
RECQL5,-2.5,0.186
RFXAP,-1.7,0.186
SERPIND1,-5.3,0.186
SLC6A7,4,0.186
TFAP2B,3.5,0.186
4930578C19RIK,2.5,0.187
AKAP3,-1.3,0.187
CLCA3,4.3,0.187
IMPA1,-8.6,0.187
MAPKAPK5,-6.8,0.187
TBX22,3.8,0.187
TCRG-V6,4.5,0.187
TNFRSF12A,1.9,0.187
TREH,5.1,0.187
TULP3,4.4,0.187
ZMYM4,-1.5,0.187
CYP2A4,2.5,0.189
DLL3,3.8,0.189
ETV4,2.1,0.189
GLUL,-1.3,0.189
JAZF1,3.8,0.189
OMG,1.7,0.189
RHOC,2.3,0.189
TBRG1,2.6,0.189
TOP1MT,-4,0.189
APBB1IP,4.2,0.191
EP400,4.7,0.191
GALM,-6.6,0.191
LTA4H,-1.5,0.191
PAX5,2.3,0.191
PLCL1,-7.9,0.191
PTPRA,-1.5,0.191
UTP14A,-1.7,0.191
4933430I17RIK,-3.6,0.192
FAS,1.9,0.192
HMG20B,3.4,0.192
PXN,2.7,0.192
UPK2,-2.2,0.192
UPP2,3.3,0.192
WDSUB1,-6.7,0.192
FGG,-6.8,0.194
GABBR1,-4.2,0.194
LNX2,1.8,0.194
LRRK1,3.4,0.194
OPRD1,-6.1,0.194
PARG,-1.3,0.194
PDGFRL,4.3,0.194
TAOK2,-5.6,0.194
WDR76,2.7,0.194
CAR5B,-6.4,0.196
CD19,3.8,0.196
CSF3R,3,0.196
LCK,-5.4,0.196
MB,-1.4,0.196
PDE7A,-7.6,0.196
RGAG4,2.2,0.196
ALKBH2,3.8,0.197
DROSHA,-1.6,0.197
DUSP5,1.7,0.197
KRT8,-7.8,0.197
ME1,3.4,0.197
RHOU,-2.3,0.197
TBL1X,4.8,0.197
ZFP418,1.8,0.197
ZFP963,-4.5,0.197
DUSP15,-3.9,0.199
ELOVL4,-5.5,0.199
F11,-1.1,0.199
FAH,-3.4,0.199
GNPDA2,2,0.199
LRBA,1.4,0.199
NDUFA4,4.2,0.199
TNRC6A,-2.9,0.199
ASPH,1.6,0.201
BCHE,2.8,0.201
C1QTNF9,3.3,0.201
CSDC2,-1.9,0.201
KIF3C,-1.9,0.201
MTCH1,2.2,0.201
PPP6C,-6.3,0.201
PSG17,4,0.201
TNNI1,3.2,0.201
ALLC,-3.9,0.202
GAPDHS,-7,0.202
GM13154,-4.5,0.202
LTBP1,-1.4,0.202
TANC1,-2.9,0.202
TGTP1,1.4,0.202
VDR,2.1,0.202
ANXA2,-3.3,0.204
CAR12,-8.3,0.204
DNTT,4.6,0.204
ERBB2,-3.8,0.204
FRMPD4,2.8,0.204
LAMP1,1.7,0.204
NOTCH3,3.6,0.204
PPP2R2A,-8.1,0.204
TNFRSF14,1.2,0.204
TNFSF15,3.4,0.204
TPM2,2.7,0.204
WNT1,5,0.204
ATP6V0A1,3.9,0.206
BCL7B,3.6,0.206
DCLK1,-1.8,0.206
DGKI,-7.4,0.206
FST,-8.6,0.206
INSL3,-2.8,0.206
PRMT8,1.8,0.206
RGS2,2.4,0.206
TSC22D1,2.2,0.206
ALCAM,1.9,0.208
EPS8L1,-4.1,0.208
GPX3,-8.2,0.208
POMC,-4.2,0.208
ARHGAP20,1.3,0.209
COX19,2.4,0.209
FADS2,-7.4,0.209
HOXD13,1.8,0.209
PRMT3,4.6,0.209
AKR1B8,-1.2,0.211
APPL2,1.4,0.211
BZW2,-4.8,0.211
CHRNA5,-5.5,0.211
FTCD,-6.3,0.211
GYKL1,-7.8,0.211
KCNJ11,-6.9,0.211
SEC14L3,-7.9,0.211
TNIK,-7.5,0.211
UTRN,1.8,0.211
PKN2,-6.3,0.213
CDK13,-5.6,0.214
HAPLN1,1.7,0.214
PTPN12,-1.6,0.214
SUPT3,-1.9,0.214
TAF12,2.2,0.214
TCEAL6,4,0.214
TPO,1.7,0.214
AMPD1,2.4,0.216
GADD45B,1.8,0.216
LEPRE1,-6.9,0.216
PHYH,-7.2,0.216
PRLR,-4.4,0.216
SLC12A5,-5.5,0.216
SLC6A14,-5.9,0.216
TSKS,3.5,0.216
WNT3,2.4,0.216
ADORA1,-3.7,0.218
CCKAR,-7.7,0.218
DECR2,-3.2,0.218
ERI3,-1.8,0.218
FNTB,2.9,0.218
MAST4,-4.6,0.218
NEDD9,2,0.218
PRKACB,-3.2,0.218
TENM4,2.8,0.218
TGFBI,4.5,0.218
ADCY8,1.5,0.219
ARHGEF12,3,0.219
EPHA8,-5.5,0.219
NDUFA3,3.8,0.219
SATL1,2.6,0.219
SSNA1,2.2,0.219
TNS4,-1.2,0.219
UCP1,2.9,0.219
YLPM1,1.2,0.219
BCL2A1A,2,0.221
BNIP3L,6.9,0.221
FOXO4,2.5,0.221
GDA,2.2,0.221
PPM1L,-5.9,0.221
RPS6KA6,-4.8,0.221
SERTAD2,-1.2,0.221
SLC27A4,-1.2,0.221
ZFP503,-1.7,0.221
CHST14,2.7,0.223
GAB1,4.9,0.223
IP6K2,-5.6,0.223
NFKBIE,-2.5,0.223
OXCT1,-8,0.223
SLC6A3,-5.8,0.223
VEPH1,-4.9,0.223
AVEN,1.9,0.224
EYA4,-1.4,0.224
GMPR2,2.2,0.224
MARK3,-1.4,0.224
PRSS2,3,0.224
TEAD1,3.5,0.224
CIR1,3.6,0.226
CYP1B1,2.6,0.226
HIPK3,2.4,0.226
MNX1,1.8,0.226
PI4KA,-1.4,0.226
REXO1,-1,0.226
SLC25A4,3.7,0.226
TLX1,2,0.226
TNFSF4,2.1,0.226
ZFYVE9,1.4,0.226
ACTA1,-8.3,0.228
AKAP6,-7.9,0.228
BST1,-2.6,0.228
FAM110A,2.5,0.228
GRM4,-7,0.228
GSE1,4.4,0.228
HDAC1,1.8,0.228
NTHL1,2.4,0.228
PTPRN2,-7.3,0.228
RASSF1,4.5,0.228
ARSJ,1.9,0.229
CAR6,1.9,0.229
ESPL1,2.8,0.229
MAPKAP1,-8.2,0.229
ZFP579,-1.2,0.229
BCL10,3.7,0.231
CENPV,1.6,0.231
CILP2,1.3,0.231
HIST2H2AA1,-1,0.231
HIST2H2AA2,-1,0.231
LAMB1,3,0.231
NME7,-8.4,0.231
PASK,-6.2,0.231
PPP1R13B,2.5,0.231
PRRC2A,3.5,0.231
PTGR2,-2.5,0.231
BCL6B,-3.1,0.233
CNTN1,3.7,0.233
EFCAB2,3.9,0.233
GALNTL6,1.7,0.233
ISX,-2.3,0.233
PDE3A,-3.5,0.233
PDE8A,-5.1,0.233
PWP1,2.8,0.233
SMUG1,3.2,0.233
TFAP2C,1.5,0.233
CD4,2.8,0.234
CSPP1,3.5,0.234
HRH3,-4.4,0.234
KLK1B22,3.7,0.234
LDHC,-6,0.234
LGI1,3.3,0.234
PRKCQ,-4.1,0.234
SLC25A12,-5.6,0.234
AKR1C18,3.2,0.236
BBC3,2.4,0.236
CD9,1.4,0.236
GAS2L2,2.9,0.236
HIST1H3F,1.4,0.236
KLF6,2.8,0.236
NAT1,5.1,0.236
NDUFA11,-6.9,0.236
RCSD1,4.3,0.236
SAC3D1,3.3,0.236
TALDO1,4.3,0.236
TNNT2,1.8,0.236
ATP6V0A4,1.8,0.238
CC2D1A,-1.8,0.238
CEP350,5,0.238
IRS2,3.6,0.238
LATS2,2.5,0.238
NDUFS4,-1,0.238
PARD6A,2.7,0.238
RASGRP4,1.7,0.238
SMEK1,2.6,0.238
STK25,-3.5,0.238
TAGLN,4.5,0.238
TREM1,-6.6,0.238
TSSK2,5,0.238
CFTR,-6.1,0.24
CLYBL,3.3,0.24
GUSB,-5.8,0.24
MCCC1,-1.9,0.24
PHIP,1.6,0.24
PTPN11,-6.6,0.24
TBX2,1.4,0.24
TPRGL,1.7,0.24
TTR,2,0.24
VAMP2,4,0.24
ZFP354B,-2.3,0.24
ARAP1,4,0.241
CD247,-5.6,0.241
CTNNA1,1.8,0.241
ELAVL4,-2.4,0.241
HMGB4,3.7,0.241
NFIC,-2,0.241
NOTCH4,3.6,0.241
NR4A1,-2.1,0.241
PIK3CD,-5.8,0.241
PTDSS2,-8.4,0.241
VDAC2,2.3,0.241
WNK1,-6.6,0.241
ZFP39,-4.7,0.241
CSGALNACT2,2.7,0.243
EZR,3.1,0.243
KDM3A,-2,0.243
MC2R,-5.7,0.243
UBE2E3,1.6,0.243
CLIP2,-1.7,0.245
COL4A2,1.8,0.245
DIS3L,-3.5,0.245
MAP4K4,4.3,0.245
PDE1B,-1,0.245
PROCR,1.5,0.245
PSMD4,2.7,0.245
PTPN3,-1.2,0.245
YY2,-1,0.245
ZFP113,-3.3,0.245
CDH23,2.1,0.246
IL1B,2.3,0.246
MURC,-5,0.246
PCX,5.6,0.246
PDCD1,3.1,0.246
TBCK,-6.1,0.246
TNFRSF1A,2.5,0.246
WNT5A,4.7,0.246
AK3,-5.7,0.248
CPS1,1.4,0.248
EVX2,-3.4,0.248
GZF1,-1.6,0.248
IL19,1.6,0.248
JDP2,-1.7,0.248
NEK7,1.9,0.248
NSD1,2.6,0.248
PHACTR3,1.6,0.248
PTGR1,-6.3,0.248
RCVRN,2.7,0.248
THRA,1.3,0.248
TRIM42,4.2,0.248
ARHGAP22,-1.4,0.25
FIGF,2.6,0.25
FOXK2,2.9,0.25
GALNT4,1.3,0.25
GBA,-6.7,0.25
HOXC4,5.3,0.25
KLF10,2.5,0.25
MTMR4,-4.4,0.25
