Symbol,casTLE_Effect,pvalue
Id4,-2.9,0.265
Igbp1b,-5.7,0.265
Olfr143,-7,0.265
Pced1b,5,0.265
Taar5,-0.9,0.265
Tectb,-1.3,0.265
Ttc26,-3.5,0.265
4930480E11Rik,-2,0.266
Cd81,-2.1,0.266
Cldn34b4,-1.4,0.266
Dnajb6,1.4,0.266
Dpf1,-0.8,0.266
Dzip1l,4.5,0.266
Fam205a3,1.9,0.266
Fam205a4,1.9,0.266
Gm13298,1.9,0.266
Gm9,2.4,0.266
Hirip3,7.6,0.266
Lce3e,4.7,0.266
Lrrc10b,2.1,0.266
Pip4k2c,1.8,0.266
Rhox4c,-5.8,0.266
Sowaha,-1.7,0.266
Tmem100,2.6,0.266
Tnfrsf11a,2,0.266
Tnnc1,1.6,0.266
Vmn2r108,-1.7,0.266
Zfhx2,1.9,0.266
Zfp30,-2,0.266
Zfp574,-3.4,0.266
1110032F04Rik,-5.9,0.267
Atrx,2.1,0.267
Cdr2,-1.6,0.267
Dtx2,2.8,0.267
Dusp3,-2,0.267
Gm10642,-7.5,0.267
Gm6096,2,0.267
H2afy,-2,0.267
Klk11,2.1,0.267
Klri2,2.2,0.267
Npy6r,-5.5,0.267
Ramp3,-2,0.267
Rnf32,4.4,0.267
Sart1,4.4,0.267
Snrpe,-7.8,0.267
Sorbs2,2.7,0.267
Sult1c2,-3.5,0.267
Tanc1,5.2,0.267
ENSMUSG00000058736,-1.8,0.267
ENSMUSG00000078484,-3.5,0.267
3110035E14Rik,5.4,0.268
Aff2,1.8,0.268
Afm,4.4,0.268
Akr1c19,-1.4,0.268
BC048502,1.8,0.268
Cmbl,1.4,0.268
Cstf3,-3.3,0.268
Ctsh,1.2,0.268
Entpd4b,3.8,0.268
Fam24a,1.6,0.268
Gpr19,-0.6,0.268
Ifrd1,0.6,0.268
Olfr122,1.6,0.268
Olfr474,2.1,0.268
Olfr533,-1.4,0.268
Prl7a2,-7.1,0.268
Rapgef2,-7.1,0.268
Rp2,2.9,0.268
Serpinb9,-4.5,0.268
9130019O22Rik,2,0.269
Acaa1b,2.4,0.269
Acr,4.4,0.269
Ccdc18,-10,0.269
Ccdc28b,4.6,0.269
Crispld1,2.4,0.269
Dixdc1,-2.3,0.269
Exph5,5.4,0.269
Fkbp3,3.5,0.269
Gm21985,-7.5,0.269
Homez,-2.2,0.269
Nmu,-2.3,0.269
Padi6,5.4,0.269
Plxna4,7.4,0.269
Rnasek,-1.9,0.269
Rnf38,-2.1,0.269
Slfn5,1.6,0.269
Tc2n,3.5,0.269
Tctn1,-7.4,0.269
Vps54,-1.9,0.269
Wfdc1,2.6,0.269
Zfp868,2.2,0.269
Zranb3,4.4,0.269
ENSMUSG00000090987,2.4,0.269
Arsa,-1,0.27
Ccdc129,2.5,0.27
Cenpt,5.7,0.27
Gp2,3.9,0.27
Hhatl,2.9,0.27
Jpt2,4.2,0.27
Mapk6,-3.3,0.27
Mccc2,-2.7,0.27
Nhs,-0.9,0.27
Olfr742,1.4,0.27
Olfr94,-4.1,0.27
Phc2,2.5,0.27
Ptbp3,2.6,0.27
Rab3a,-1.7,0.27
Shd,-1.2,0.27
Sycn,-2.1,0.27
Taar1,1.2,0.27
Vip,2.6,0.27
Vmn2r84,-1.4,0.27
Zfp97,2,0.27
1700025C18Rik,2.1,0.271
AI314180,1.5,0.271
Cass4,-3.4,0.271
Cd27,-5.4,0.271
Celf2,-1.5,0.271
Clec4n,-2,0.271
Cpsf4l,6.1,0.271
Ick,1.2,0.271
Myo18b,-1.4,0.271
Nppc,2.2,0.271
Nr4a1,-1.6,0.271
Ntn1,-1.6,0.271
Pdzrn4,-2.1,0.271
R3hdm2,-2.6,0.271
Rap1gap2,4.7,0.271
Smarca5,1.4,0.271
Ssbp4,-2.7,0.271
Tmem39a,4.9,0.271
Tsc1,2.6,0.271
Ttc41,-2.8,0.271
Vil1,-1.5,0.271
ENSMUSG00000095875,4.3,0.271
Casr,1.3,0.272
Crb3,-4.3,0.272
Dand5,1.9,0.272
Galnt9,4.8,0.272
Gm7942,-1.8,0.272
Inip,5.4,0.272
Olfr1040,1.9,0.272
Padi1,0.9,0.272
Ptpn21,2.6,0.272
Rs1,-2.7,0.272
Smchd1,-4.7,0.272
Spaca1,3.5,0.272
Spata31,4.7,0.272
Taar7b,1.6,0.272
Tcaf3,-6.7,0.272
Unc5c,-8.3,0.272
Wdr5b,-4.6,0.272
Zdhhc16,5.1,0.272
A2m,-1.3,0.273
Atp1a3,-2.1,0.273
Brd4,-4.8,0.273
Cfp,-1.1,0.273
Chrng,-1.5,0.273
E2f3,-5,0.273
H2-T23,3,0.273
Itgam,-1.5,0.273
Klf16,-1.6,0.273
Lrtm1,-0.9,0.273
Mtmr12,1.9,0.273
Pram1,5.2,0.273
Ptges3l,2.5,0.273
Rtcb,-4.1,0.273
Setd7,-1.2,0.273
Slc33a1,-2.1,0.273
Tcea2,-5.6,0.273
Tle1,-8.5,0.273
Tmem186,-1.7,0.273
Uaca,1.4,0.273
Ace,-3.7,0.274
Arhgef4,-7.4,0.274
Asf1b,-3.9,0.274
Cyp3a41a,-3.9,0.274
Dhrs7c,2.5,0.274
Dock7,-4.6,0.274
Gm10324,3.3,0.274
Krt34,1.5,0.274
Magix,1.8,0.274
Mapkapk3,1.6,0.274
Med1,-0.9,0.274
Naa40,2.9,0.274
Nrcam,2.1,0.274
Olfr251,1.7,0.274
Olfr292,-1.4,0.274
Pnrc2,-4,0.274
Raver1,1.9,0.274
Yaf2,2,0.274
Arrdc2,-3.3,0.275
BC049352,3.6,0.275
C8b,-3.4,0.275
Ccdc61,-4.5,0.275
Cdh18,0.8,0.275
Epha1,1.4,0.275
Gm5127,-1.6,0.275
Lcn4,-1.7,0.275
Ly86,2.7,0.275
Magt1,-2.8,0.275
Neu4,-1.8,0.275
Nfkbib,-1.6,0.275
Serpinb9c,-3.3,0.275
Tet2,-5.8,0.275
Ttf1,-1.4,0.275
Zcchc4,-4.6,0.275
1700024B05Rik,-1.9,0.276
B4gat1,1.9,0.276
Bcorl1,-1.2,0.276
Car8,-6.4,0.276
D130040H23Rik,-7.1,0.276
Fbxo11,-2.7,0.276
Gm10378,-1.9,0.276
Hist1h2bp,-2.2,0.276
Hyal4,3.5,0.276
Krtap26-1,4.3,0.276
Lats2,0.9,0.276
Olfr313,1.9,0.276
Pcgf1,3.6,0.276
Prpf4,-2.8,0.276
Samd13,2.1,0.276
Slc6a17,1.8,0.276
Spns3,-1.8,0.276
Taf9,-1.3,0.276
Tap1,2,0.276
Ttf2,6.1,0.276
A830005F24Rik,3,0.277
Atad2b,-3.3,0.277
Bhlhe23,-5,0.277
Ccar1,2.2,0.277
Crybg2,-9.9,0.277
Ctrc,2.2,0.277
D130052B06Rik,-1.9,0.277
Exoc1,-4.2,0.277
Gbp7,2.5,0.277
Gm21973,3.4,0.277
Gtf2f1,-2.2,0.277
Hcn3,-0.7,0.277
Hoxb13,-4.6,0.277
Il1r2,3,0.277
Ints6l,-4.5,0.277
Lrrc30,3.4,0.277
Map2k4,3.1,0.277
Muc1,4.2,0.277
Olfr683,-3.3,0.277
Olfr813,-1.8,0.277
Plxna3,-4.1,0.277
Rhox10,-1.8,0.277
Tnip1,-2.2,0.277
Wdr20rt,3.6,0.277
ENSMUSG00000096762,4.5,0.277
Atad2,4.3,0.278
Cask,1.2,0.278
Cox11,-5.6,0.278
Dnah9,4.3,0.278
Frmd7,-1.8,0.278
Fshr,2.1,0.278
Jak1,-5.8,0.278
Kcnmb3,-6.5,0.278
Lin7c,-1.2,0.278
Nrip3,-2.2,0.278
Olfr603,4.2,0.278
Ppfia2,-2.1,0.278
Rchy1,1.5,0.278
Tcirg1,-2.1,0.278
ENSMUSG00000059990,-3.4,0.278
Aff1,2.5,0.279
Bag2,-2,0.279
Iqgap2,-2.7,0.279
Itgb2,-1.4,0.279
Morc2b,-1.1,0.279
Olfr1195,1.6,0.279
Ptprs,1.4,0.279
Sfswap,-2.3,0.279
Tmem145,0.6,0.279
Trip13,-1.9,0.279
Trmt2a,3.9,0.279
Vgll4,6.4,0.279
Vmn2r100,3.8,0.279
Vmn2r79,1.5,0.279
ENSMUSG00000095099,-1.3,0.279
A4galt,2.3,0.28
Adipor1,-3.9,0.28
Cd55,-4.2,0.28
Clu,1.8,0.28
Ctdnep1,-3.8,0.28
Dnajb1,-2,0.28
Fmc1,-2.1,0.28
Gm13547,-4.2,0.28
Lrif1,4.1,0.28
Nmur2,1.6,0.28
Npas4,-2.4,0.28
Olfr33,1.3,0.28
Olfr466,1.7,0.28
Setdb2,-1.4,0.28
Sox2,-9.9,0.28
Sytl1,-1.6,0.28
Tgfbr2,1.8,0.28
Tm4sf19,3.4,0.28
Tsc22d4,2,0.28
Vmn1r174,-3.8,0.28
Zfp512,1.8,0.28
ENSMUSG00000036279,-1.2,0.28
Abca17,1.7,0.281
Ccdc120,5.7,0.281
Ccl6,2.5,0.281
Cdh3,4.3,0.281
Cep120,1.6,0.281
Chst11,-2.3,0.281
Epsti1,1.9,0.281
Fam122c,1.5,0.281
Gpx5,-3.9,0.281
Kat14,2.3,0.281
Kcnab2,-3.2,0.281
Ms4a1,-2.6,0.281
Nudt15,4.2,0.281
Olfr1178,1.4,0.281
Olfr380,-1.2,0.281
Olfr816,-1.7,0.281
Pglyrp2,-4.9,0.281
Plekhm3,-0.9,0.281
Psmb5,3,0.281
Rnf186,4.3,0.281
Slc22a1,-6.1,0.281
Ssr1,2.5,0.281
Clock,4.5,0.282
Epha6,-2.8,0.282
Fpgs,-7.2,0.282
Gm14325,2.4,0.282
Gm1647,2.4,0.282
Irx5,-1.2,0.282
Kri1,-1.9,0.282
Lrrc75a,-4,0.282
Lrrtm2,-0.7,0.282
Msh5,2.6,0.282
Ociad1,-6,0.282
Olfr1157,-0.8,0.282
Olfr1443,1.8,0.282
Polm,1.3,0.282
Prkar1a,-4,0.282
Rbm12b2,2,0.282
Serpinb1b,1.5,0.282
Tnn,1.6,0.282
Tnni2,-1.1,0.282
Arhgef10,-1.3,0.283
Bag6,3.4,0.283
D830039M14Rik,-2.2,0.283
Dach1,-2.8,0.283
Gm10577,-8.4,0.283
Gm9047,-6.5,0.283
Herpud2,5.7,0.283
Kdm3b,1.5,0.283
Lrig3,0.5,0.283
Nectin1,-0.9,0.283
Olfr645,1.6,0.283
Pja1,-1.8,0.283
Plekha4,-5,0.283
Rnf139,-2.4,0.283
Rnf219,2.1,0.283
Rrn3,10.9,0.283
Speer4a,1.1,0.283
Sppl2a,3.7,0.283
Zfp661,3.4,0.283
ENSMUSG00000075106,4.5,0.283
Anxa8,1.8,0.284
Arhgef33,3.3,0.284
Cyp2a22,-5.3,0.284
Ghsr,-2.1,0.284
H2al1j,-3,0.284
Mybpc3,-4.9,0.284
Myo1a,2.2,0.284
Nr2c2,-1.1,0.284
Olfr139,-6.3,0.284
Plcb3,-1.4,0.284
Prl3d1,3.7,0.284
Rad54b,2.5,0.284
Rb1,-1.5,0.284
Shprh,2.1,0.284
Syne1,5.5,0.284
Tas2r106,3.7,0.284
Tas2r109,-6.7,0.284
Tnnt2,-1.6,0.284
3110082I17Rik,-1.1,0.285
8030411F24Rik,-1.3,0.285
Acbd7,2.4,0.285
Ankrd49,-2.7,0.285
Cldn12,-1.8,0.285
Csmd3,-2.1,0.285
Dhrs7b,-3.4,0.285
Fam212a,-2.5,0.285
Gpr34,1.4,0.285
Izumo1,1.8,0.285
Map3k21,-6.2,0.285
Mro,2.5,0.285
Neurl2,-2.6,0.285
Olfr214,1.3,0.285
Pik3r3,-2.2,0.285
Plch2,1.7,0.285
Plcxd3,-3,0.285
Podxl2,1.6,0.285
Prpf8,3.5,0.285
Rassf1,-1.6,0.285
Rnf224,-4.8,0.285
Rpl3,-4,0.285
Slc12a1,-2.1,0.285
Sos2,5.3,0.285
Tspan10,-0.7,0.285
Tspan5,-1.2,0.285
4930502E18Rik,1.5,0.286
A830031A19Rik,1.8,0.286
Akap1,-3.4,0.286
Cbl,-1.3,0.286
Ccdc116,5.7,0.286
Cdh20,-8.4,0.286
Cul3,-2.7,0.286
Gm8212,3.6,0.286
Lamtor1,-3.2,0.286
Mb,-3.3,0.286
Mthfsd,-2.8,0.286
Myb,1.9,0.286
Notch2,1.8,0.286
Olfr700,1.6,0.286
Olfr904,1.7,0.286
Serpinb11,2.4,0.286
Vim,-5.6,0.286
Wbp11,4.2,0.286
Zfp521,-1.7,0.286
Adck1,-1.5,0.287
Awat1,-2.7,0.287
Cspp1,2.6,0.287
Gm4302,3.4,0.287
Gm4307,3.4,0.287
Mapk7,2.6,0.287
Nxph4,-2.6,0.287
Parp6,-2.8,0.287
Sbf2,-2,0.287
Tas2r107,-6.5,0.287
Trbv15,-5.6,0.287
Tslp,-7.6,0.287
Zer1,-2,0.287
ENSMUSG00000094073,3.7,0.287
ENSMUSG00000094228,3.4,0.287
ENSMUSG00000094341,3.7,0.287
ENSMUSG00000094666,3.7,0.287
ENSMUSG00000094711,3.7,0.287
ENSMUSG00000095161,3.4,0.287
ENSMUSG00000095471,3.7,0.287
ENSMUSG00000096118,3.7,0.287
ENSMUSG00000096267,3.7,0.287
ENSMUSG00000096469,3.7,0.287
ENSMUSG00000096542,3.7,0.287
Abl2,-1.9,0.288
Acot11,-2.7,0.288
Adam39,-2.6,0.288
Aunip,5.3,0.288
Casz1,12.5,0.288
Ccl7,-2.5,0.288
Cd207,4.2,0.288
Cplx4,2.7,0.288
Dnaja3,5.4,0.288
Dnajc18,3.8,0.288
Dnajc6,-3,0.288
Fcgr4,-3.4,0.288
Gns,-1.9,0.288
Irx2,2.4,0.288
Keap1,2,0.288
Olfr598,1.1,0.288
Oscp1,-6.6,0.288
Pnkd,4.2,0.288
Ramp2,1.6,0.288
Sbsn,-0.6,0.288
Sec61g,3.8,0.288
Usp17lc,3.5,0.288
Vmn1r199,-5.3,0.288
Vmn1r211,-6.7,0.288
Wnt3,2.1,0.288
6030408B16Rik,-2.5,0.289
Adam17,-1.3,0.289
Akt3,2.9,0.289
Aoc3,2.9,0.289
Bsn,-3,0.289
Col4a3,-1.1,0.289
Crocc2,-7.7,0.289
Dhtkd1,-3.1,0.289
Eloa,3.3,0.289
Gli3,2.4,0.289
Glp1r,1.1,0.289
Gm9845,3.3,0.289
Grwd1,-3.6,0.289
Isx,2.1,0.289
Spam1,5.8,0.289
Trim24,1.3,0.289
Ttc29,1.9,0.289
Ubfd1,-2.7,0.289
Zfp612,2.3,0.289
Zfp986,3.9,0.289
Zfp988,3.9,0.289
Ccdc166,2,0.29
Cdc25c,1,0.29
Defb26,-7.8,0.29
Gdpd2,-3.3,0.29
Mgst1,1.6,0.29
Mrgpra2b,4.1,0.29
Nrsn2,-2,0.29
Olfr284,3.7,0.29
Olfr556,2.4,0.29
Olfr814,-1.4,0.29
Olfr854,2.4,0.29
Psapl1,1.5,0.29
Retreg3,0.6,0.29
Spin2d,1.9,0.29
Tecr,3.6,0.29
Tmem259,1.4,0.29
Uck2,-3.2,0.29
Vmn2r1,-1.2,0.29
Wnt9a,2.2,0.29
Adamts8,-1.2,0.291
Agrp,2.3,0.291
Ankrd63,3.9,0.291
Art5,-5.9,0.291
Aspn,3.7,0.291
Clcnkb,1.6,0.291
Desi2,-6.4,0.291
Fam57b,1.6,0.291
Mertk,-1.8,0.291
Nfix,-2.6,0.291
Olfr92,-5.2,0.291
Parvb,-5.7,0.291
Pax3,-1.7,0.291
Pax9,-7.3,0.291
Prl8a8,-1.3,0.291
Slc24a4,1.9,0.291
Slc6a21,1.5,0.291
Trim34a,3.7,0.291
Wfdc16,-5.3,0.291
Yae1d1,5.2,0.291
A2ml1,-2.6,0.292
Anp32b,1.3,0.292
Bcl2l14,2.3,0.292
Ctag2,1.5,0.292
Dscaml1,-2.4,0.292
Eif5a2,-2.5,0.292
Elf1,-5.3,0.292
Emx1,10.7,0.292
Fbxo6,-2.5,0.292
Heatr5b,-3,0.292
Hoxc13,-2.6,0.292
Krt26,2.3,0.292
Lhx4,-1.2,0.292
Mapk1ip1l,-2.6,0.292
Matn1,5.2,0.292
Mei4,1.2,0.292
Ncor1,-3.5,0.292
Ndufb7,-7.6,0.292
Ogn,2.4,0.292
Prpf3,4.2,0.292
Slc22a15,-1.1,0.292
Slc22a22,-6.1,0.292
Snrnp35,-2.1,0.292
St3gal1,4.2,0.292
Tnfsf18,2.2,0.292
Vmn2r112,1.5,0.292
Cep290,2.1,0.293
Gm3409,1.5,0.293
Hormad2,2.3,0.293
Ift22,-7.4,0.293
Kirrel3,1.6,0.293
Krtap19-9a,2,0.293
Olfr891,-1.2,0.293
Peli1,4.2,0.293
Rab4a,-2.7,0.293
Sim1,-2,0.293
Tomm6,-2.1,0.293
Trim12c,5.7,0.293
ENSMUSG00000074957,-5.7,0.293
Adam26a,3.1,0.294
Amdhd1,-1.4,0.294
Atg4c,-2.5,0.294
Atp10a,2.3,0.294
Atp2b2,-2.5,0.294
Caly,1.3,0.294
Cbln1,1.3,0.294
Clmp,3.1,0.294
Cnpy3,-2.5,0.294
Csnk1d,2,0.294
Fam227b,-3,0.294
Ftmt,-4.6,0.294
Nobox,4.6,0.294
Odf3b,3.5,0.294
Olfr155,1.1,0.294
Olfr549,1.5,0.294
Pcp4l1,0.9,0.294
Reep3,1,0.294
Rftn2,1.6,0.294
Sec24b,4.1,0.294
Spint2,5,0.294
Tmed3,-2.6,0.294
Wdr11,-2.6,0.294
Zfp110,-2.6,0.294
Zscan12,5,0.294
Abcg2,5.6,0.295
Apol7b,-5.3,0.295
Cym,-1,0.295
Gm13119,1.6,0.295
Khdc3,2.3,0.295
Olfr295,1.6,0.295
Olfr398,-1.2,0.295
Opcml,-6.7,0.295
Pcdhb13,2.3,0.295
Pitx3,4.5,0.295
Proz,1.5,0.295
Setx,2.1,0.295
Slc35g3,1.2,0.295
Slc36a4,1.8,0.295
Tas2r139,1.9,0.295
Tmprss15,-1.9,0.295
Tpbpb,-3.9,0.295
Ube2e1,1.1,0.295
Vegfa,2.9,0.295
Zfp873,-0.6,0.295
Aif1l,2.6,0.296
Arpc1a,-1.5,0.296
Col14a1,-4.5,0.296
Isl2,6.3,0.296
Itga7,0.8,0.296
Olfr450,-1.1,0.296
Olfr525,-5.1,0.296
Orai2,2.1,0.296
Pkn1,-2.8,0.296
Slc6a7,2.9,0.296
Slc9a9,1,0.296
Srsf5,4.1,0.296
Tmco3,0.4,0.296
Tub,-0.9,0.296
Vmn1r64,-5.8,0.296
1700003E16Rik,3.2,0.297
Adam9,3,0.297
Ankrd44,-3.9,0.297
Ccdc171,-3,0.297
Ctsl,1.3,0.297
Gm10065,2.3,0.297
Gm10258,-1.7,0.297
Gprasp1,1.5,0.297
Nme1,1.2,0.297
Olfr835,1.4,0.297
Rtp2,1.7,0.297
Sidt1,1.6,0.297
Spp1,-7.7,0.297
Srek1ip1,3.3,0.297
Ssb,-2.5,0.297
Tnrc18,1.9,0.297
Tusc1,2,0.297
Vmn1r47,3.9,0.297
0610009B22Rik,1.3,0.298
2410089E03Rik,-0.7,0.298
Cbx7,-5.6,0.298
Ciz1,-2.1,0.298
Ctnnbip1,5.9,0.298
Dnajc16,-2.5,0.298
Eif2ak2,-6.6,0.298
Endod1,0.5,0.298
Eprs,1.4,0.298
Krtap2-4,1.4,0.298
Olfr734,2.3,0.298
Olfr893,1.3,0.298
P2ry10,3.6,0.298
Plxnb3,-1.1,0.298
Poldip2,-4.5,0.298
Ppp1r13l,1.4,0.298
Rcan3,-3.4,0.298
Sass6,1.8,0.298
Tmem245,-0.5,0.298
Xpnpep1,-2.6,0.298
Zbtb33,3,0.298
Zfp979,-1.1,0.298
Arl13a,1.6,0.299
Arpc3,-7,0.299
B3gnt8,-2.6,0.299
Bloc1s4,-3,0.299
Chst7,-1.3,0.299
Fbxo41,-1.5,0.299
Hapln2,-5.6,0.299
Hic1,-2.2,0.299
Ifi47,4,0.299
Ifng,-1.2,0.299
Mrpl28,4.3,0.299
Mrpl37,-3,0.299
Nr4a3,1.2,0.299
Nup210,-2.4,0.299
Poc1b,4.1,0.299
Saa4,-2.4,0.299
Serpina1b,-2.5,0.299
Shtn1,-1.1,0.299
Spink14,2.8,0.299
Strip2,3,0.299
Tmem207,5.6,0.299
Ttc16,-2.4,0.299
Upb1,1.2,0.299
Wdcp,-2.5,0.299
Wdr6,3.5,0.299
Zfp229,3,0.299
Abcb6,4.1,0.3
Acly,-1.7,0.3
Ctsa,-1.9,0.3
Cyp2d26,1.8,0.3
Ftcd,1.7,0.3
Fus,1.3,0.3
Itm2a,1.3,0.3
Kir3dl1,2.2,0.3
Lama1,1,0.3
Mafa,2.7,0.3
Olfr353,-1.2,0.3
Olfr812,-5.9,0.3
Pafah1b3,-1.1,0.3
Pax8,2.4,0.3
Pknox2,-1.5,0.3
Ppig,-3.5,0.3
Rbbp5,-2.5,0.3
Rpl5,-6.8,0.3
Samd3,1.9,0.3
ENSMUSG00000079716,-1.4,0.3
Afap1l2,-1.4,0.301
Ankrd37,-4.1,0.301
Cbarp,4,0.301
Cep128,1.3,0.301
Cir1,-2.5,0.301
Cldn5,-4.9,0.301
Cyp2j11,1.5,0.301
Fbxo4,-3.3,0.301
Fkbp11,4.2,0.301
Gm11487,2.9,0.301
Gm11938,2.2,0.301
Insig2,2.1,0.301
Lrrc26,2.4,0.301
Mmp9,1.6,0.301
Olfr1459,1.5,0.301
Pecr,-2.3,0.301
Pglyrp4,-9.4,0.301
Rhox2g,1,0.301
Samd5,2.8,0.301
Slc38a3,-7.7,0.301
Snapc5,-1.3,0.301
Speer4b,4.2,0.301
Spin1,-2.7,0.301
Stmn3,2.9,0.301
Tctn2,5.2,0.301
Tmem177,0.4,0.301
Vmn1r191,-5.4,0.301
8430408G22Rik,4.6,0.302
Bdh2,2.8,0.302
Donson,-2.9,0.302
Fam124b,-10.4,0.302
Fut7,1.6,0.302
Gm10428,-1.8,0.302
Hars,-3.8,0.302
Nek8,-1.8,0.302
Prss36,4.1,0.302
Rab3gap2,2.5,0.302
Rnf168,-1.3,0.302
Thyn1,-9.1,0.302
Tpsb2,-1,0.302
Trp53bp2,1.2,0.302
ENSMUSG00000095375,2.9,0.302
7420426K07Rik,1.2,0.303
Ascl3,-2.1,0.303
Ccl3,-3.4,0.303
Ctu2,3.9,0.303
Drosha,-3.9,0.303
Dusp21,3.9,0.303
Dync1i2,-1.1,0.303
Elovl5,3.1,0.303
Exosc1,-1.5,0.303
Fzd10,-2.2,0.303
Gm14743,-4,0.303
Gpr4,2.2,0.303
H2afj,-2.1,0.303
H2afv,-6.6,0.303
Heatr5a,-0.6,0.303
Hectd4,-3.4,0.303
Htr3a,1.4,0.303
Jarid2,-1.5,0.303
Kcna1,-1.7,0.303
Krba1,-2.9,0.303
Olfr1418,-1.2,0.303
Olfr1491,3.8,0.303
Ptdss2,2.4,0.303
Rabep1,2.8,0.303
Tbpl1,-1.9,0.303
Tbx22,2.1,0.303
Tcf7l2,-1.2,0.303
Tmem86b,-1.3,0.303
Yeats4,-4,0.303
ENSMUSG00000061344,2.2,0.303
1700047I17Rik1,3.9,0.304
1700047I17Rik2,3.9,0.304
Adamtsl3,2.1,0.304
Adtrp,-3.4,0.304
Arfrp1,4,0.304
Arhgap29,-6,0.304
BC027072,1.9,0.304
Cyp2j8,-5.9,0.304
Fbln5,2.3,0.304
Fer,-2.8,0.304
Ggt5,-1.9,0.304
Gm20696,-2.6,0.304
Gm4133,4.2,0.304
Gm4187,4.2,0.304
H2-Q4,1.4,0.304
Iqcb1,2.6,0.304
Man2b2,-1.3,0.304
Moxd2,1.2,0.304
Olfr358,1.5,0.304
Slfnl1,2.6,0.304
Snhg11,-0.9,0.304
Sval1,1,0.304
Tulp4,-3.3,0.304
Vmn1r119,4.2,0.304
Vmn2r101,1.3,0.304
4833427G06Rik,-0.5,0.305
Acvr2b,-4.5,0.305
Anxa10,2.7,0.305
Capg,-9.4,0.305
Dcn,-1.1,0.305
Dhx58,-3,0.305
Fam19a3,-3.8,0.305
Ift46,5.7,0.305
Il13ra1,0.7,0.305
Kcng2,2.2,0.305
Klhdc8a,-1.1,0.305
Kmt5b,6.6,0.305
Mfsd14b,2.7,0.305
Mpdu1,4,0.305
Pdzk1ip1,-0.5,0.305
Plekha5,-2.9,0.305
Ppp2r5e,-2,0.305
Rhox13,-1.1,0.305
Rybp,-2.4,0.305
Tnfrsf25,1.5,0.305
Ube2dnl2,2.9,0.305
Wdr89,-1.2,0.305
Abhd17c,-2.9,0.306
Ahcy,-3.8,0.306
AI837181,-9.3,0.306
Atp5o,-6.8,0.306
Dusp6,1.4,0.306
Ears2,-3.8,0.306
Grk4,-7.1,0.306
Klf4,1,0.306
Mon1a,2.6,0.306
Notch4,1.2,0.306
Olfr370,2.8,0.306
Olfr693,-2.8,0.306
Olfr739,3.2,0.306
Rin1,-4.4,0.306
Rxrb,-1.9,0.306
Scly,2.5,0.306
Shisa5,-3.4,0.306
Tcstv3,-2.6,0.306
Wif1,-1.1,0.306
ENSMUSG00000094600,-7.1,0.306
1700011I03Rik,1.1,0.307
4931414P19Rik,-3.9,0.307
Cd1d1,-2.4,0.307
Cry1,-5.3,0.307
Fmr1,-3.2,0.307
Gigyf1,1.1,0.307
Gm5800,1.2,0.307
Hhla1,1,0.307
Lrrc14b,-0.6,0.307
Mob1b,1.7,0.307
Olfr1346,-5.7,0.307
Olfr597,-1.1,0.307
Olfr767,-0.6,0.307
Ren1,-3.4,0.307
Rpl37,-3.7,0.307
Rufy4,1.4,0.307
St8sia6,-2.8,0.307
Sult2a8,4,0.307
Tnfsf8,-2.3,0.307
Vmn2r111,3.9,0.307
Zfp37,-3.7,0.307
ENSMUSG00000090852,3.2,0.307
1700009J07Rik,-2.4,0.308
Ces2e,-7.4,0.308
Cpxm1,-2.4,0.308
Cryba2,4,0.308
Ctgf,1.4,0.308
Dpf3,3.6,0.308
Epas1,-1,0.308
Gpr75,1.9,0.308
Gzmn,1.2,0.308
Ino80,-2.4,0.308
Pcdh17,-1.9,0.308
Pianp,1.4,0.308
Pik3c2b,-2.3,0.308
Pnpla5,-2.5,0.308
Poglut1,-1.1,0.308
Pon1,-2.7,0.308
Rbm27,7.2,0.308
Ripk1,-3.3,0.308
Rnf146,2.1,0.308
Sult2a6,-2.2,0.308
Tm7sf3,-1.1,0.308
Tmem81,-0.9,0.308
Trim10,5.2,0.308
Trp53i11,-1.9,0.308
Zfp184,5.6,0.308
ENSMUSG00000059448,1.9,0.308
Cdc42ep3,-1,0.309
Dcaf11,1.6,0.309
Dnaaf2,-8.5,0.309
Elovl3,-4.1,0.309
Gm21188,1.2,0.309
Gm21809,2.7,0.309
Gorasp2,3.2,0.309
Pbxip1,-5.8,0.309
Tgm3,1,0.309
Zfp120,0.7,0.309
ENSMUSG00000003178,-1.7,0.309
A530099J19Rik,-0.9,0.31
Cyp4f17,-1.4,0.31
Dync2li1,-6.9,0.31
Fbl,2.3,0.31
Kcnj15,0.8,0.31
Lsamp,2.8,0.31
Mrvi1,-2.4,0.31
Nacad,-7.4,0.31
Olfr390,1.8,0.31
Olfr488,1.3,0.31
Pcnx,0.6,0.31
Polr2k,1.9,0.31
Rbm4b,-1.2,0.31
Syne4,-1.9,0.31
Vmn1r51,2.5,0.31
Vmn1r59,0.9,0.31
Zfp180,-2.4,0.31
Zfp366,-2.6,0.31
Zswim6,3.8,0.31
ENSMUSG00000057924,3.2,0.31
1700037H04Rik,4.6,0.311
Agr3,1.5,0.311
Cd164,3,0.311
Cox6a1,4,0.311
Efcab11,-9.2,0.311
Fam46a,-7.9,0.311
Fgf1,1.9,0.311
Gm13090,3.2,0.311
Mc4r,1.8,0.311
Mettl18,-2.4,0.311
Npw,-5.3,0.311
